1601330038 INTERNAL *** MONITORD_STARTED ***
1601330036 INTERNAL *** DAGMAN_STARTED 217.0 ***
1601330040 stage_out_local_local_1000_0 SUBMIT 218.0 local - 1
1601330040 create_dir_Cats_and_Dogs_0_local SUBMIT 219.0 local - 2
1601330041 create_dir_Cats_and_Dogs_0_local EXECUTE 219.0 local - 2
1601330041 stage_out_local_local_1000_0 EXECUTE 218.0 local - 1
1601330043 create_dir_Cats_and_Dogs_0_local JOB_TERMINATED 219.0 local - 2
1601330045 create_dir_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 2
1601330045 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 219.0 local - 2
1601330043 stage_out_local_local_1000_0 JOB_TERMINATED 218.0 local - 1
1601330045 stage_out_local_local_1000_0 JOB_SUCCESS 0 local - 1
1601330045 stage_out_local_local_1000_0 POST_SCRIPT_STARTED 218.0 local - 1
1601330045 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 219.0 local - 2
1601330050 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 2
1601330045 stage_out_local_local_1000_0 POST_SCRIPT_TERMINATED 218.0 local - 1
1601330050 stage_out_local_local_1000_0 POST_SCRIPT_SUCCESS 0 local - 1
1601330055 stage_in_remote_local_2_0 SUBMIT 220.0 local - 3
1601330055 stage_in_remote_local_1_0 SUBMIT 221.0 local - 4
1601330055 stage_in_remote_local_0_0 SUBMIT 222.0 local - 5
1601330056 stage_in_local_local_0_0 SUBMIT 223.0 local - 6
1601330056 stage_in_remote_local_3_0 SUBMIT 224.0 local - 7
1601330056 register_local_1000_0 SUBMIT 225.0 local - 8
1601330058 stage_in_remote_local_2_0 EXECUTE 220.0 local - 3
1601330058 stage_in_local_local_0_0 EXECUTE 223.0 local - 6
1601330058 stage_in_remote_local_0_0 EXECUTE 222.0 local - 5
1601330058 register_local_1000_0 EXECUTE 225.0 local - 8
1601330058 stage_in_remote_local_1_0 EXECUTE 221.0 local - 4
1601330058 stage_in_remote_local_3_0 EXECUTE 224.0 local - 7
1601330060 register_local_1000_0 JOB_TERMINATED 225.0 local - 8
1601330061 register_local_1000_0 JOB_SUCCESS 0 local - 8
1601330061 register_local_1000_0 POST_SCRIPT_STARTED 225.0 local - 8
1601330061 stage_in_remote_local_2_0 JOB_TERMINATED 220.0 local - 3
