1597092524 INTERNAL *** MONITORD_STARTED ***
1597092523 INTERNAL *** DAGMAN_STARTED 13.0 ***
1597092548 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 17.0 local - 4
1597092552 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1597092548 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 16.0 local - 3
1597092552 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1597092548 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 15.0 local - 2
1597092552 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1597092548 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 18.0 local - 5
1597092552 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1597092557 word_count_ID0000001 SUBMIT 19.0 condorpool - 6
1597092562 word_count_ID0000001 EXECUTE 19.0 condorpool - 6
1597092563 word_count_ID0000001 JOB_TERMINATED 19.0 condorpool - 6
1597092567 word_count_ID0000001 JOB_SUCCESS 0 condorpool - 6
1597092567 word_count_ID0000001 POST_SCRIPT_STARTED 19.0 condorpool - 6
1597092567 word_count_ID0000001 POST_SCRIPT_TERMINATED 19.0 condorpool - 6
1597092572 word_count_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 6
1597092577 clean_up_local_level_3_0 SUBMIT 20.0 local - 7
1597092577 stage_out_local_local_0_0 SUBMIT 21.0 local - 8
1597092577 sort_ID0000002 SUBMIT 22.0 condorpool - 9
1597092578 sort_ID0000002 EXECUTE 22.0 condorpool - 9
1597092580 sort_ID0000002 JOB_TERMINATED 22.0 condorpool - 9
1597092582 sort_ID0000002 JOB_SUCCESS 0 condorpool - 9
1597092582 sort_ID0000002 POST_SCRIPT_STARTED 22.0 condorpool - 9
1597092582 stage_out_local_local_0_0 EXECUTE 21.0 local - 8
1597092582 clean_up_local_level_3_0 EXECUTE 20.0 local - 7
1597092582 sort_ID0000002 POST_SCRIPT_TERMINATED 22.0 condorpool - 9
1597092587 sort_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 9
1597092584 stage_out_local_local_0_0 JOB_TERMINATED 21.0 local - 8
1597092587 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 8
1597092587 stage_out_local_local_0_0 POST_SCRIPT_STARTED 21.0 local - 8
1597092586 clean_up_local_level_3_0 JOB_TERMINATED 20.0 local - 7
1597092587 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 7
1597092587 clean_up_local_level_3_0 POST_SCRIPT_STARTED 20.0 local - 7
1597092588 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 21.0 local - 8
1597092592 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 8
1597092588 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 20.0 local - 7
1597092592 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1597092592 stage_out_local_local_1_0 SUBMIT 23.0 local - 10
1597092592 plot_ID0000003 SUBMIT 24.0 condorpool - 11
1597092593 stage_out_local_local_1_0 EXECUTE 23.0 local - 10
1597092593 plot_ID0000003 EXECUTE 24.0 condorpool - 11
1597092595 stage_out_local_local_1_0 JOB_TERMINATED 23.0 local - 10
1597092597 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 10
1597092597 stage_out_local_local_1_0 POST_SCRIPT_STARTED 23.0 local - 10
1597092596 plot_ID0000003 JOB_TERMINATED 24.0 condorpool - 11
1597092597 plot_ID0000003 JOB_SUCCESS 0 condorpool - 11
1597092597 plot_ID0000003 POST_SCRIPT_STARTED 24.0 condorpool - 11
1597092597 clean_up_local_level_4_0 SUBMIT 25.0 local - 12
1597092597 clean_up_local_level_4_0 EXECUTE 25.0 local - 12
1597092597 register_local_0_0 SUBMIT 26.0 local - 13
1597092597 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 23.0 local - 10
1597092602 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 10
1597092597 plot_ID0000003 POST_SCRIPT_TERMINATED 24.0 condorpool - 11
1597092602 plot_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 11
1597092599 register_local_0_0 EXECUTE 26.0 local - 13
1597092600 register_local_0_0 JOB_TERMINATED 26.0 local - 13
1597092602 register_local_0_0 JOB_SUCCESS 0 local - 13
1597092602 register_local_0_0 POST_SCRIPT_STARTED 26.0 local - 13
1597092601 clean_up_local_level_4_0 JOB_TERMINATED 25.0 local - 12
1597092602 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 12
1597092602 clean_up_local_level_4_0 POST_SCRIPT_STARTED 25.0 local - 12
1597092602 register_local_0_0 POST_SCRIPT_TERMINATED 26.0 local - 13
1597092607 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 13
1597092602 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 25.0 local - 12
1597092607 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 12
1597092607 clean_up_local_level_5_0 SUBMIT 27.0 local - 14
1597092607 stage_out_local_local_2_0 SUBMIT 28.0 local - 15
1597092607 register_local_1_0 SUBMIT 29.0 local - 16
1597092610 clean_up_local_level_5_0 EXECUTE 27.0 local - 14
1597092610 register_local_1_0 EXECUTE 29.0 local - 16
1597092610 stage_out_local_local_2_0 EXECUTE 28.0 local - 15
1597092611 register_local_1_0 JOB_TERMINATED 29.0 local - 16
1597092613 register_local_1_0 JOB_SUCCESS 0 local - 16
1597092613 register_local_1_0 POST_SCRIPT_STARTED 29.0 local - 16
1597092612 stage_out_local_local_2_0 JOB_TERMINATED 28.0 local - 15
1597092613 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 15
1597092613 stage_out_local_local_2_0 POST_SCRIPT_STARTED 28.0 local - 15
1597092613 register_local_1_0 POST_SCRIPT_TERMINATED 29.0 local - 16
1597092618 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 16
1597092613 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 28.0 local - 15
1597092618 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 15
1597092614 clean_up_local_level_5_0 JOB_TERMINATED 27.0 local - 14
1597092618 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 14
1597092618 clean_up_local_level_5_0 POST_SCRIPT_STARTED 27.0 local - 14
1597092618 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 27.0 local - 14
1597092623 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 14
1597092623 clean_up_local_level_6_0 SUBMIT 30.0 local - 17
1597092623 register_local_2_0 SUBMIT 31.0 local - 18
1597092626 clean_up_local_level_6_0 EXECUTE 30.0 local - 17
1597092626 register_local_2_0 EXECUTE 31.0 local - 18
1597092627 register_local_2_0 JOB_TERMINATED 31.0 local - 18
1597092628 register_local_2_0 JOB_SUCCESS 0 local - 18
1597092628 register_local_2_0 POST_SCRIPT_STARTED 31.0 local - 18
1597092628 clean_up_local_level_6_0 JOB_TERMINATED 30.0 local - 17
1597092628 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 17
1597092628 clean_up_local_level_6_0 POST_SCRIPT_STARTED 30.0 local - 17
1597092628 register_local_2_0 POST_SCRIPT_TERMINATED 31.0 local - 18
1597092633 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 18
1597092628 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 30.0 local - 17
1597092633 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 17
1597092638 cleanup_harry-potter-text-analysis_0_local SUBMIT 32.0 local - 19
1597092642 cleanup_harry-potter-text-analysis_0_local EXECUTE 32.0 local - 19
1597092644 cleanup_harry-potter-text-analysis_0_local JOB_TERMINATED 32.0 local - 19
1597092648 cleanup_harry-potter-text-analysis_0_local JOB_SUCCESS 0 local - 19
1597092648 cleanup_harry-potter-text-analysis_0_local POST_SCRIPT_STARTED 32.0 local - 19
1597092649 cleanup_harry-potter-text-analysis_0_local POST_SCRIPT_TERMINATED 32.0 local - 19
1597092653 cleanup_harry-potter-text-analysis_0_local POST_SCRIPT_SUCCESS 0 local - 19
1597092653 INTERNAL *** DAGMAN_FINISHED 0 ***
1597092654 INTERNAL *** MONITORD_FINISHED 0 ***
