1595267131 INTERNAL *** MONITORD_STARTED ***
1595267130 INTERNAL *** DAGMAN_STARTED 37.0 ***
1595267369 print_nums_py_ID0000001 POST_SCRIPT_STARTED 42.0 condorpool - 5
1595267369 print_nums_py_ID0000001 POST_SCRIPT_TERMINATED 42.0 condorpool - 5
1595267374 print_nums_py_ID0000001 POST_SCRIPT_FAILURE 1 condorpool - 5
1595267379 print_nums_py_ID0000001 SUBMIT 43.0 condorpool - 6
1595267380 print_nums_py_ID0000001 EXECUTE 43.0 condorpool - 6
1595267440 print_nums_py_ID0000001 JOB_TERMINATED 43.0 condorpool - 6
1595267444 print_nums_py_ID0000001 JOB_SUCCESS 0 condorpool - 6
1595267444 print_nums_py_ID0000001 POST_SCRIPT_STARTED 43.0 condorpool - 6
1595267444 print_nums_py_ID0000001 POST_SCRIPT_TERMINATED 43.0 condorpool - 6
1595267449 print_nums_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 6
1595267454 clean_up_local_level_3_0 SUBMIT 44.0 local - 7
1595267454 stage_out_local_local_0_0 SUBMIT 45.0 local - 8
1595267459 stage_out_local_local_0_0 EXECUTE 45.0 local - 8
1595267459 clean_up_local_level_3_0 EXECUTE 44.0 local - 7
1595267461 clean_up_local_level_3_0 JOB_TERMINATED 44.0 local - 7
1595267464 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 7
1595267464 clean_up_local_level_3_0 POST_SCRIPT_STARTED 44.0 local - 7
1595267463 stage_out_local_local_0_0 JOB_TERMINATED 45.0 local - 8
1595267464 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 8
1595267464 stage_out_local_local_0_0 POST_SCRIPT_STARTED 45.0 local - 8
1595267465 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 44.0 local - 7
1595267469 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1595267465 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 45.0 local - 8
1595267469 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 8
1595267474 clean_up_local_level_4_0 SUBMIT 46.0 local - 9
1595267474 register_local_0_0 SUBMIT 47.0 local - 10
1595267476 register_local_0_0 EXECUTE 47.0 local - 10
1595267476 clean_up_local_level_4_0 EXECUTE 46.0 local - 9
1595267478 register_local_0_0 JOB_TERMINATED 47.0 local - 10
1595267479 register_local_0_0 JOB_SUCCESS 0 local - 10
1595267479 register_local_0_0 POST_SCRIPT_STARTED 47.0 local - 10
1595267479 register_local_0_0 POST_SCRIPT_TERMINATED 47.0 local - 10
1595267484 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 10
1595267480 clean_up_local_level_4_0 JOB_TERMINATED 46.0 local - 9
1595267484 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 9
1595267484 clean_up_local_level_4_0 POST_SCRIPT_STARTED 46.0 local - 9
1595267484 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 46.0 local - 9
1595267489 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 9
1595267494 cleanup_checkpoint-wf_0_local SUBMIT 48.0 local - 11
1595267497 cleanup_checkpoint-wf_0_local EXECUTE 48.0 local - 11
1595267499 cleanup_checkpoint-wf_0_local JOB_TERMINATED 48.0 local - 11
1595267504 cleanup_checkpoint-wf_0_local JOB_SUCCESS 0 local - 11
1595267504 cleanup_checkpoint-wf_0_local POST_SCRIPT_STARTED 48.0 local - 11
1595267504 cleanup_checkpoint-wf_0_local POST_SCRIPT_TERMINATED 48.0 local - 11
1595267509 cleanup_checkpoint-wf_0_local POST_SCRIPT_SUCCESS 0 local - 11
1595267509 INTERNAL *** DAGMAN_FINISHED 0 ***
1595267511 INTERNAL *** MONITORD_FINISHED 0 ***
