1600964364 INTERNAL *** MONITORD_STARTED ***
1600964362 INTERNAL *** DAGMAN_STARTED 406.0 ***
1600964387 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 409.0 local - 3
1600964384 stage_in_local_local_0_0 EXECUTE 412.0 local - 6
1600964384 register_local_1000_0 EXECUTE 414.0 local - 8
1600964384 stage_in_remote_local_3_0 EXECUTE 413.0 local - 7
1600964386 register_local_1000_0 JOB_TERMINATED 414.0 local - 8
1600964387 register_local_1000_0 JOB_SUCCESS 0 local - 8
1600964387 register_local_1000_0 POST_SCRIPT_STARTED 414.0 local - 8
1600964386 stage_in_remote_local_3_0 JOB_TERMINATED 413.0 local - 7
1600964387 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 7
1600964387 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 413.0 local - 7
1600964387 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 411.0 local - 5
1600964392 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1600964387 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 410.0 local - 4
1600964392 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1600964387 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 409.0 local - 3
1600964392 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 3
1600964387 register_local_1000_0 POST_SCRIPT_TERMINATED 414.0 local - 8
1600964392 register_local_1000_0 POST_SCRIPT_SUCCESS 0 local - 8
1600964387 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 413.0 local - 7
1600964392 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1600964389 stage_in_local_local_0_0 JOB_TERMINATED 412.0 local - 6
1600964392 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 6
1600964392 stage_in_local_local_0_0 POST_SCRIPT_STARTED 412.0 local - 6
1600964392 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 412.0 local - 6
1600964397 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1600964402 preprocess1_py_ID0000001 SUBMIT 415.0 condorpool - 9
1600964408 preprocess1_py_ID0000001 EXECUTE 415.0 condorpool - 9
1600964411 preprocess1_py_ID0000001 JOB_TERMINATED 415.0 condorpool - 9
1600964412 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1600964412 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 415.0 condorpool - 9
1600964413 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 415.0 condorpool - 9
1600964417 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1600964422 clean_up_local_level_3_0 SUBMIT 416.0 local - 10
1600964422 stage_out_local_local_0_0 SUBMIT 417.0 local - 11
1600964422 Augmentation_py_ID0000002 SUBMIT 418.0 condorpool - 12
1600964423 stage_out_local_local_0_0 EXECUTE 417.0 local - 11
1600964423 clean_up_local_level_3_0 EXECUTE 416.0 local - 10
1600964423 Augmentation_py_ID0000002 EXECUTE 418.0 condorpool - 12
1600964427 Augmentation_py_ID0000002 JOB_TERMINATED 418.0 condorpool - 12
1600964432 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1600964432 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 418.0 condorpool - 12
1600964429 stage_out_local_local_0_0 JOB_TERMINATED 417.0 local - 11
1600964432 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1600964432 stage_out_local_local_0_0 POST_SCRIPT_STARTED 417.0 local - 11
1600964432 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 417.0 local - 11
1600964437 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1600964432 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 418.0 condorpool - 12
1600964437 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1600964437 clean_up_local_level_3_0 JOB_TERMINATED 416.0 local - 10
1600964437 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1600964437 clean_up_local_level_3_0 POST_SCRIPT_STARTED 416.0 local - 10
1600964438 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 416.0 local - 10
1600964442 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1600964442 clean_up_local_level_4_0 SUBMIT 419.0 local - 13
1600964442 stage_out_local_local_1_0 SUBMIT 420.0 local - 14
1600964442 register_local_0_0 SUBMIT 421.0 local - 15
1600964442 Data_Split_py_ID0000003 SUBMIT 422.0 condorpool - 16
1600964444 Data_Split_py_ID0000003 EXECUTE 422.0 condorpool - 16
1600964444 register_local_0_0 EXECUTE 421.0 local - 15
1600964444 stage_out_local_local_1_0 EXECUTE 420.0 local - 14
1600964444 clean_up_local_level_4_0 EXECUTE 419.0 local - 13
1600964447 Data_Split_py_ID0000003 JOB_TERMINATED 422.0 condorpool - 16
1600964447 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 16
1600964447 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 422.0 condorpool - 16
1600964447 register_local_0_0 JOB_TERMINATED 421.0 local - 15
1600964452 register_local_0_0 JOB_SUCCESS 0 local - 15
1600964452 register_local_0_0 POST_SCRIPT_STARTED 421.0 local - 15
1600964447 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 422.0 condorpool - 16
1600964452 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 16
1600964452 stage_out_local_local_1_0 JOB_TERMINATED 420.0 local - 14
1600964452 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 14
1600964452 stage_out_local_local_1_0 POST_SCRIPT_STARTED 420.0 local - 14
1600964453 register_local_0_0 POST_SCRIPT_TERMINATED 421.0 local - 15
1600964457 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 15
1600964453 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 420.0 local - 14
1600964457 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 14
1600964457 stage_out_local_local_2_0 SUBMIT 423.0 local - 17
1600964457 VGG_model_py_ID0000004 SUBMIT 424.0 condorpool - 18
1600964459 VGG_model_py_ID0000004 EXECUTE 424.0 condorpool - 18
1600964459 stage_out_local_local_2_0 EXECUTE 423.0 local - 17
1600964460 clean_up_local_level_4_0 JOB_TERMINATED 419.0 local - 13
1600964462 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 13
1600964462 clean_up_local_level_4_0 POST_SCRIPT_STARTED 419.0 local - 13
1600964462 clean_up_local_level_5_0 SUBMIT 425.0 local - 19
1600964462 clean_up_local_level_5_0 EXECUTE 425.0 local - 19
1600964462 register_local_1_0 SUBMIT 426.0 local - 20
1600964462 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 419.0 local - 13
1600964467 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 13
1600964463 stage_out_local_local_2_0 JOB_TERMINATED 423.0 local - 17
1600964467 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1600964467 stage_out_local_local_2_0 POST_SCRIPT_STARTED 423.0 local - 17
1600964463 register_local_1_0 EXECUTE 426.0 local - 20
1600964465 register_local_1_0 JOB_TERMINATED 426.0 local - 20
1600964467 register_local_1_0 JOB_SUCCESS 0 local - 20
1600964467 register_local_1_0 POST_SCRIPT_STARTED 426.0 local - 20
1600964467 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 423.0 local - 17
1600964472 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1600964468 register_local_1_0 POST_SCRIPT_TERMINATED 426.0 local - 20
1600964472 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 20
1600964470 clean_up_local_level_5_0 JOB_TERMINATED 425.0 local - 19
1600964472 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 19
1600964472 clean_up_local_level_5_0 POST_SCRIPT_STARTED 425.0 local - 19
1600964472 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 425.0 local - 19
1600964477 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 19
1600964477 register_local_2_0 SUBMIT 427.0 local - 21
1600964479 register_local_2_0 EXECUTE 427.0 local - 21
1600964481 register_local_2_0 JOB_TERMINATED 427.0 local - 21
1600964482 register_local_2_0 JOB_SUCCESS 0 local - 21
1600964482 register_local_2_0 POST_SCRIPT_STARTED 427.0 local - 21
1600964482 register_local_2_0 POST_SCRIPT_TERMINATED 427.0 local - 21
1600964487 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 21
1600964495 VGG_model_py_ID0000004 JOB_TERMINATED 424.0 condorpool - 18
1600964497 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600964497 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 424.0 condorpool - 18
1600964497 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 424.0 condorpool - 18
1600964502 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600964507 clean_up_local_level_6_0 SUBMIT 428.0 local - 22
1600964507 stage_out_local_local_3_0 SUBMIT 429.0 local - 23
1600964509 stage_out_local_local_3_0 EXECUTE 429.0 local - 23
1600964509 clean_up_local_level_6_0 EXECUTE 428.0 local - 22
1600964512 stage_out_local_local_3_0 JOB_TERMINATED 429.0 local - 23
1600964512 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600964512 stage_out_local_local_3_0 POST_SCRIPT_STARTED 429.0 local - 23
1600964513 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 429.0 local - 23
1600964517 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600964522 clean_up_local_level_7_0 SUBMIT 430.0 local - 24
1600964522 register_local_3_0 SUBMIT 431.0 local - 25
1600964524 clean_up_local_level_7_0 EXECUTE 430.0 local - 24
1600964524 register_local_3_0 EXECUTE 431.0 local - 25
1600964525 clean_up_local_level_6_0 JOB_TERMINATED 428.0 local - 22
1600964527 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600964527 clean_up_local_level_6_0 POST_SCRIPT_STARTED 428.0 local - 22
1600964526 clean_up_local_level_7_0 JOB_TERMINATED 430.0 local - 24
1600964527 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600964527 clean_up_local_level_7_0 POST_SCRIPT_STARTED 430.0 local - 24
1600964526 register_local_3_0 JOB_TERMINATED 431.0 local - 25
1600964527 register_local_3_0 JOB_SUCCESS 0 local - 25
1600964527 register_local_3_0 POST_SCRIPT_STARTED 431.0 local - 25
1600964527 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 430.0 local - 24
1600964532 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600964527 register_local_3_0 POST_SCRIPT_TERMINATED 431.0 local - 25
1600964532 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600964527 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 428.0 local - 22
1600964532 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600964537 cleanup_Cats_and_Dogs_0_local SUBMIT 432.0 local - 26
1600964540 cleanup_Cats_and_Dogs_0_local EXECUTE 432.0 local - 26
1600964542 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 432.0 local - 26
1600964542 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600964542 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 432.0 local - 26
1600964542 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 432.0 local - 26
1600964547 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600964547 INTERNAL *** DAGMAN_FINISHED 0 ***
1600964549 INTERNAL *** MONITORD_FINISHED 0 ***
