1600874552 INTERNAL *** MONITORD_STARTED ***
1600874550 INTERNAL *** DAGMAN_STARTED 1.0 ***
1600874664 register_local_2_0 EXECUTE 22.0 local - 21
1600874666 register_local_2_0 JOB_TERMINATED 22.0 local - 21
1600874669 register_local_2_0 JOB_SUCCESS 0 local - 21
1600874669 register_local_2_0 POST_SCRIPT_STARTED 22.0 local - 21
1600874669 register_local_2_0 POST_SCRIPT_TERMINATED 22.0 local - 21
1600874675 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 21
1600874687 VGG_model_py_ID0000004 JOB_TERMINATED 19.0 condorpool - 18
1600874690 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600874690 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 19.0 condorpool - 18
1600874690 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 19.0 condorpool - 18
1600874695 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600874700 clean_up_local_level_6_0 SUBMIT 23.0 local - 22
1600874700 stage_out_local_local_3_0 SUBMIT 24.0 local - 23
1600874705 stage_out_local_local_3_0 EXECUTE 24.0 local - 23
1600874705 clean_up_local_level_6_0 EXECUTE 23.0 local - 22
1600874708 stage_out_local_local_3_0 JOB_TERMINATED 24.0 local - 23
1600874710 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600874710 stage_out_local_local_3_0 POST_SCRIPT_STARTED 24.0 local - 23
1600874710 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 24.0 local - 23
1600874715 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600874720 clean_up_local_level_7_0 SUBMIT 25.0 local - 24
1600874720 register_local_3_0 SUBMIT 26.0 local - 25
1600874721 clean_up_local_level_6_0 JOB_TERMINATED 23.0 local - 22
1600874725 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600874725 clean_up_local_level_6_0 POST_SCRIPT_STARTED 23.0 local - 22
1600874721 register_local_3_0 EXECUTE 26.0 local - 25
1600874721 clean_up_local_level_7_0 EXECUTE 25.0 local - 24
1600874722 register_local_3_0 JOB_TERMINATED 26.0 local - 25
1600874725 register_local_3_0 JOB_SUCCESS 0 local - 25
1600874725 register_local_3_0 POST_SCRIPT_STARTED 26.0 local - 25
1600874723 clean_up_local_level_7_0 JOB_TERMINATED 25.0 local - 24
1600874725 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600874725 clean_up_local_level_7_0 POST_SCRIPT_STARTED 25.0 local - 24
1600874726 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 23.0 local - 22
1600874730 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600874726 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 25.0 local - 24
1600874730 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600874726 register_local_3_0 POST_SCRIPT_TERMINATED 26.0 local - 25
1600874730 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600874735 cleanup_Cats_and_Dogs_0_local SUBMIT 27.0 local - 26
1600874736 cleanup_Cats_and_Dogs_0_local EXECUTE 27.0 local - 26
1600874738 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 27.0 local - 26
1600874740 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600874740 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 27.0 local - 26
1600874740 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 27.0 local - 26
1600874745 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600874745 INTERNAL *** DAGMAN_FINISHED 0 ***
1600874746 INTERNAL *** MONITORD_FINISHED 0 ***
