1599777579 INTERNAL *** MONITORD_STARTED ***
1599777575 INTERNAL *** DAGMAN_STARTED 191.0 ***
1599777662 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 197.0 local - 6
1599777666 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1599777671 preprocess1_py_ID0000001 SUBMIT 204.0 condorpool - 9
1599777679 preprocess1_py_ID0000001 EXECUTE 204.0 condorpool - 9
1599777707 preprocess1_py_ID0000001 JOB_TERMINATED 204.0 condorpool - 9
1599777711 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1599777711 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 204.0 condorpool - 9
1599777713 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 204.0 condorpool - 9
1599777716 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1599777721 clean_up_local_level_3_0 SUBMIT 205.0 local - 10
1599777721 stage_out_local_local_0_0 SUBMIT 206.0 local - 11
1599777722 Augmentation_py_ID0000002 SUBMIT 207.0 condorpool - 12
1599777725 clean_up_local_level_3_0 EXECUTE 205.0 local - 10
1599777725 stage_out_local_local_0_0 EXECUTE 206.0 local - 11
1599777726 Augmentation_py_ID0000002 EXECUTE 207.0 condorpool - 12
1599777742 clean_up_local_level_3_0 JOB_TERMINATED 205.0 local - 10
1599777747 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1599777747 clean_up_local_level_3_0 POST_SCRIPT_STARTED 205.0 local - 10
1599777749 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 205.0 local - 10
1599777752 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1599777787 Augmentation_py_ID0000002 JOB_TERMINATED 207.0 condorpool - 12
1599777792 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1599777792 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 207.0 condorpool - 12
1599777798 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 207.0 condorpool - 12
1599777802 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1599777807 stage_out_local_local_1_0 SUBMIT 214.0 local - 13
1599777808 Data_Split_py_ID0000003 SUBMIT 215.0 condorpool - 14
1599777809 stage_out_local_local_0_0 JOB_TERMINATED 206.0 local - 11
1599777813 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1599777813 stage_out_local_local_0_0 POST_SCRIPT_STARTED 206.0 local - 11
1599777809 stage_out_local_local_1_0 EXECUTE 214.0 local - 13
1599777814 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 206.0 local - 11
1599777818 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1599777823 clean_up_local_level_4_0 SUBMIT 217.0 local - 15
1599777823 register_local_0_0 SUBMIT 218.0 local - 16
1599777823 Data_Split_py_ID0000003 EXECUTE 215.0 condorpool - 14
1599777828 clean_up_local_level_4_0 EXECUTE 217.0 local - 15
1599777828 register_local_0_0 EXECUTE 218.0 local - 16
1599777846 clean_up_local_level_4_0 JOB_TERMINATED 217.0 local - 15
1599777848 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1599777848 clean_up_local_level_4_0 POST_SCRIPT_STARTED 217.0 local - 15
1599777852 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 217.0 local - 15
1599777853 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1599777865 register_local_0_0 JOB_TERMINATED 218.0 local - 16
1599777868 register_local_0_0 JOB_SUCCESS 0 local - 16
1599777868 register_local_0_0 POST_SCRIPT_STARTED 218.0 local - 16
1599777869 register_local_0_0 POST_SCRIPT_TERMINATED 218.0 local - 16
1599777873 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1599777870 Data_Split_py_ID0000003 JOB_TERMINATED 215.0 condorpool - 14
1599777873 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1599777873 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 215.0 condorpool - 14
1599777875 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 215.0 condorpool - 14
1599777878 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1599777883 stage_out_local_local_2_0 SUBMIT 219.0 local - 17
1599777884 VGG_model_py_ID0000004 SUBMIT 220.0 condorpool - 18
1599777886 stage_out_local_local_2_0 EXECUTE 219.0 local - 17
1599777891 VGG_model_py_ID0000004 EXECUTE 220.0 condorpool - 18
1599777891 stage_out_local_local_2_0 JOB_TERMINATED 219.0 local - 17
1599777894 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1599777894 stage_out_local_local_2_0 POST_SCRIPT_STARTED 219.0 local - 17
1599777895 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 219.0 local - 17
1599777899 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1599777904 register_local_2_0 SUBMIT 221.0 local - 19
1599777907 register_local_2_0 EXECUTE 221.0 local - 19
1599777925 register_local_2_0 JOB_TERMINATED 221.0 local - 19
1599777929 register_local_2_0 JOB_SUCCESS 0 local - 19
1599777929 register_local_2_0 POST_SCRIPT_STARTED 221.0 local - 19
1599777930 register_local_2_0 POST_SCRIPT_TERMINATED 221.0 local - 19
1599777934 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 19
1599777965 stage_out_local_local_1_0 JOB_TERMINATED 214.0 local - 13
1599777969 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1599777969 stage_out_local_local_1_0 POST_SCRIPT_STARTED 214.0 local - 13
1599777970 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 214.0 local - 13
1599777974 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1599777979 clean_up_local_level_5_0 SUBMIT 225.0 local - 20
1599777979 register_local_1_0 SUBMIT 226.0 local - 21
1599777981 clean_up_local_level_5_0 EXECUTE 225.0 local - 20
1599777981 register_local_1_0 EXECUTE 226.0 local - 21
1599777989 register_local_1_0 JOB_TERMINATED 226.0 local - 21
1599777989 register_local_1_0 JOB_SUCCESS 0 local - 21
1599777989 register_local_1_0 POST_SCRIPT_STARTED 226.0 local - 21
1599777990 clean_up_local_level_5_0 JOB_TERMINATED 225.0 local - 20
1599777994 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 20
1599777994 clean_up_local_level_5_0 POST_SCRIPT_STARTED 225.0 local - 20
1599777990 register_local_1_0 POST_SCRIPT_TERMINATED 226.0 local - 21
1599777994 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 21
1599777994 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 225.0 local - 20
1599777999 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 20
1599778973 VGG_model_py_ID0000004 JOB_TERMINATED 220.0 condorpool - 18
1599778974 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1599778974 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 220.0 condorpool - 18
1599778975 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 220.0 condorpool - 18
1599778979 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1599778984 clean_up_local_level_6_0 SUBMIT 232.0 local - 22
1599778984 stage_out_local_local_3_0 SUBMIT 233.0 local - 23
1599778989 clean_up_local_level_6_0 EXECUTE 232.0 local - 22
1599778989 stage_out_local_local_3_0 EXECUTE 233.0 local - 23
1599778992 stage_out_local_local_3_0 JOB_TERMINATED 233.0 local - 23
1599778994 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1599778994 stage_out_local_local_3_0 POST_SCRIPT_STARTED 233.0 local - 23
1599778994 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 233.0 local - 23
1599778999 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1599779005 clean_up_local_level_7_0 SUBMIT 235.0 local - 24
1599779005 register_local_3_0 SUBMIT 236.0 local - 25
1599779005 clean_up_local_level_6_0 JOB_TERMINATED 232.0 local - 22
1599779010 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1599779010 clean_up_local_level_6_0 POST_SCRIPT_STARTED 232.0 local - 22
1599779005 clean_up_local_level_7_0 EXECUTE 235.0 local - 24
1599779005 register_local_3_0 EXECUTE 236.0 local - 25
1599779007 clean_up_local_level_7_0 JOB_TERMINATED 235.0 local - 24
1599779010 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1599779010 clean_up_local_level_7_0 POST_SCRIPT_STARTED 235.0 local - 24
1599779008 register_local_3_0 JOB_TERMINATED 236.0 local - 25
1599779010 register_local_3_0 JOB_SUCCESS 0 local - 25
1599779010 register_local_3_0 POST_SCRIPT_STARTED 236.0 local - 25
1599779010 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 235.0 local - 24
1599779015 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1599779010 register_local_3_0 POST_SCRIPT_TERMINATED 236.0 local - 25
1599779015 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1599779010 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 232.0 local - 22
1599779015 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1599779020 cleanup_Cats_and_Dogs_0_local SUBMIT 237.0 local - 26
1599779024 cleanup_Cats_and_Dogs_0_local EXECUTE 237.0 local - 26
1599779026 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 237.0 local - 26
1599779030 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1599779030 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 237.0 local - 26
1599779030 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 237.0 local - 26
1599779035 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1599779035 INTERNAL *** DAGMAN_FINISHED 0 ***
1599779037 INTERNAL *** MONITORD_FINISHED 0 ***
