1600924606 INTERNAL *** MONITORD_STARTED ***
1600924605 INTERNAL *** DAGMAN_STARTED 190.0 ***
1600924629 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 194.0 local - 4
1600924628 stage_in_remote_local_0_0 JOB_TERMINATED 195.0 local - 5
1600924629 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 5
1600924629 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 195.0 local - 5
1600924628 stage_in_remote_local_3_0 JOB_TERMINATED 197.0 local - 7
1600924629 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 7
1600924629 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 197.0 local - 7
1600924628 stage_in_remote_local_2_0 JOB_TERMINATED 193.0 local - 3
1600924629 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 3
1600924629 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 193.0 local - 3
1600924630 register_local_1000_0 POST_SCRIPT_TERMINATED 198.0 local - 8
1600924634 register_local_1000_0 POST_SCRIPT_SUCCESS 0 local - 8
1600924630 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 194.0 local - 4
1600924634 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1600924630 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 195.0 local - 5
1600924634 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1600924630 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 197.0 local - 7
1600924634 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1600924630 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 193.0 local - 3
1600924634 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 3
1600924631 stage_in_local_local_0_0 JOB_TERMINATED 196.0 local - 6
1600924634 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 6
1600924634 stage_in_local_local_0_0 POST_SCRIPT_STARTED 196.0 local - 6
1600924634 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 196.0 local - 6
1600924639 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1600924644 preprocess1_py_ID0000001 SUBMIT 199.0 condorpool - 9
1600924651 preprocess1_py_ID0000001 EXECUTE 199.0 condorpool - 9
1600924654 preprocess1_py_ID0000001 JOB_TERMINATED 199.0 condorpool - 9
1600924659 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1600924659 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 199.0 condorpool - 9
1600924660 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 199.0 condorpool - 9
1600924664 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1600924669 clean_up_local_level_3_0 SUBMIT 200.0 local - 10
1600924669 stage_out_local_local_0_0 SUBMIT 201.0 local - 11
1600924669 Augmentation_py_ID0000002 SUBMIT 202.0 condorpool - 12
1600924670 Augmentation_py_ID0000002 EXECUTE 202.0 condorpool - 12
1600924672 stage_out_local_local_0_0 EXECUTE 201.0 local - 11
1600924672 clean_up_local_level_3_0 EXECUTE 200.0 local - 10
1600924674 Augmentation_py_ID0000002 JOB_TERMINATED 202.0 condorpool - 12
1600924674 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1600924674 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 202.0 condorpool - 12
1600924674 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 202.0 condorpool - 12
1600924679 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1600924677 stage_out_local_local_0_0 JOB_TERMINATED 201.0 local - 11
1600924679 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1600924679 stage_out_local_local_0_0 POST_SCRIPT_STARTED 201.0 local - 11
1600924680 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 201.0 local - 11
1600924684 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1600924684 stage_out_local_local_1_0 SUBMIT 203.0 local - 13
1600924684 Data_Split_py_ID0000003 SUBMIT 204.0 condorpool - 14
1600924685 Data_Split_py_ID0000003 EXECUTE 204.0 condorpool - 14
1600924686 clean_up_local_level_3_0 JOB_TERMINATED 200.0 local - 10
1600924689 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1600924689 clean_up_local_level_3_0 POST_SCRIPT_STARTED 200.0 local - 10
1600924686 stage_out_local_local_1_0 EXECUTE 203.0 local - 13
1600924688 Data_Split_py_ID0000003 JOB_TERMINATED 204.0 condorpool - 14
1600924689 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1600924689 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 204.0 condorpool - 14
1600924689 clean_up_local_level_4_0 SUBMIT 205.0 local - 15
1600924689 register_local_0_0 SUBMIT 206.0 local - 16
1600924689 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 200.0 local - 10
1600924694 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1600924689 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 204.0 condorpool - 14
1600924694 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1600924693 register_local_0_0 EXECUTE 206.0 local - 16
1600924693 clean_up_local_level_4_0 EXECUTE 205.0 local - 15
1600924694 stage_out_local_local_1_0 JOB_TERMINATED 203.0 local - 13
1600924699 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1600924699 stage_out_local_local_1_0 POST_SCRIPT_STARTED 203.0 local - 13
1600924696 register_local_0_0 JOB_TERMINATED 206.0 local - 16
1600924699 register_local_0_0 JOB_SUCCESS 0 local - 16
1600924699 register_local_0_0 POST_SCRIPT_STARTED 206.0 local - 16
1600924699 stage_out_local_local_2_0 SUBMIT 207.0 local - 17
1600924699 VGG_model_py_ID0000004 SUBMIT 208.0 condorpool - 18
1600924699 register_local_0_0 POST_SCRIPT_TERMINATED 206.0 local - 16
1600924704 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1600924700 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 203.0 local - 13
1600924704 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1600924701 VGG_model_py_ID0000004 EXECUTE 208.0 condorpool - 18
1600924704 stage_out_local_local_2_0 EXECUTE 207.0 local - 17
1600924708 stage_out_local_local_2_0 JOB_TERMINATED 207.0 local - 17
1600924709 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1600924709 stage_out_local_local_2_0 POST_SCRIPT_STARTED 207.0 local - 17
1600924709 clean_up_local_level_5_0 SUBMIT 209.0 local - 19
1600924709 register_local_1_0 SUBMIT 210.0 local - 20
1600924709 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 207.0 local - 17
1600924714 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1600924710 clean_up_local_level_4_0 JOB_TERMINATED 205.0 local - 15
1600924714 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1600924714 clean_up_local_level_4_0 POST_SCRIPT_STARTED 205.0 local - 15
1600924710 register_local_1_0 EXECUTE 210.0 local - 20
1600924710 clean_up_local_level_5_0 EXECUTE 209.0 local - 19
1600924712 register_local_1_0 JOB_TERMINATED 210.0 local - 20
1600924714 register_local_1_0 JOB_SUCCESS 0 local - 20
1600924714 register_local_1_0 POST_SCRIPT_STARTED 210.0 local - 20
1600924714 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 205.0 local - 15
1600924719 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1600924714 register_local_1_0 POST_SCRIPT_TERMINATED 210.0 local - 20
1600924719 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 20
1600924718 clean_up_local_level_5_0 JOB_TERMINATED 209.0 local - 19
1600924719 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 19
1600924719 clean_up_local_level_5_0 POST_SCRIPT_STARTED 209.0 local - 19
1600924719 register_local_2_0 SUBMIT 211.0 local - 21
1600924719 register_local_2_0 EXECUTE 211.0 local - 21
1600924719 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 209.0 local - 19
1600924724 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 19
1600924722 register_local_2_0 JOB_TERMINATED 211.0 local - 21
1600924724 register_local_2_0 JOB_SUCCESS 0 local - 21
1600924724 register_local_2_0 POST_SCRIPT_STARTED 211.0 local - 21
1600924725 register_local_2_0 POST_SCRIPT_TERMINATED 211.0 local - 21
1600924729 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 21
1600924737 VGG_model_py_ID0000004 JOB_TERMINATED 208.0 condorpool - 18
1600924739 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600924739 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 208.0 condorpool - 18
1600924739 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 208.0 condorpool - 18
1600924744 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600924749 clean_up_local_level_6_0 SUBMIT 212.0 local - 22
1600924749 stage_out_local_local_3_0 SUBMIT 213.0 local - 23
1600924751 stage_out_local_local_3_0 EXECUTE 213.0 local - 23
1600924751 clean_up_local_level_6_0 EXECUTE 212.0 local - 22
1600924754 stage_out_local_local_3_0 JOB_TERMINATED 213.0 local - 23
1600924754 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600924754 stage_out_local_local_3_0 POST_SCRIPT_STARTED 213.0 local - 23
1600924754 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 213.0 local - 23
1600924759 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600924764 clean_up_local_level_7_0 SUBMIT 214.0 local - 24
1600924765 register_local_3_0 SUBMIT 215.0 local - 25
1600924766 register_local_3_0 EXECUTE 215.0 local - 25
1600924766 clean_up_local_level_7_0 EXECUTE 214.0 local - 24
1600924767 clean_up_local_level_6_0 JOB_TERMINATED 212.0 local - 22
1600924770 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600924770 clean_up_local_level_6_0 POST_SCRIPT_STARTED 212.0 local - 22
1600924768 clean_up_local_level_7_0 JOB_TERMINATED 214.0 local - 24
1600924770 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600924770 clean_up_local_level_7_0 POST_SCRIPT_STARTED 214.0 local - 24
1600924768 register_local_3_0 JOB_TERMINATED 215.0 local - 25
1600924770 register_local_3_0 JOB_SUCCESS 0 local - 25
1600924770 register_local_3_0 POST_SCRIPT_STARTED 215.0 local - 25
1600924770 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 212.0 local - 22
1600924775 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600924770 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 214.0 local - 24
1600924775 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600924770 register_local_3_0 POST_SCRIPT_TERMINATED 215.0 local - 25
1600924775 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600924780 cleanup_Cats_and_Dogs_0_local SUBMIT 216.0 local - 26
1600924782 cleanup_Cats_and_Dogs_0_local EXECUTE 216.0 local - 26
1600924784 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 216.0 local - 26
1600924785 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600924785 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 216.0 local - 26
1600924785 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 216.0 local - 26
1600924790 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600924790 INTERNAL *** DAGMAN_FINISHED 0 ***
1600924792 INTERNAL *** MONITORD_FINISHED 0 ***
