1600967710 INTERNAL *** MONITORD_STARTED ***
1600967709 INTERNAL *** DAGMAN_STARTED 541.0 ***
1600967729 register_local_1000_0 EXECUTE 549.0 local - 8
1600967731 register_local_1000_0 JOB_TERMINATED 549.0 local - 8
1600967733 register_local_1000_0 JOB_SUCCESS 0 local - 8
1600967733 register_local_1000_0 POST_SCRIPT_STARTED 549.0 local - 8
1600967732 stage_in_remote_local_2_0 JOB_TERMINATED 544.0 local - 3
1600967733 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 3
1600967733 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 544.0 local - 3
1600967732 stage_in_remote_local_3_0 JOB_TERMINATED 548.0 local - 7
1600967733 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 7
1600967733 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 548.0 local - 7
1600967732 stage_in_remote_local_1_0 JOB_TERMINATED 545.0 local - 4
1600967733 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 4
1600967733 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 545.0 local - 4
1600967732 stage_in_remote_local_0_0 JOB_TERMINATED 546.0 local - 5
1600967733 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 5
1600967733 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 546.0 local - 5
1600967734 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 548.0 local - 7
1600967738 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1600967734 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 544.0 local - 3
1600967738 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 3
1600967734 register_local_1000_0 POST_SCRIPT_TERMINATED 549.0 local - 8
1600967738 register_local_1000_0 POST_SCRIPT_SUCCESS 0 local - 8
1600967734 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 545.0 local - 4
1600967738 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1600967734 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 546.0 local - 5
1600967738 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1600967734 stage_in_local_local_0_0 JOB_TERMINATED 547.0 local - 6
1600967738 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 6
1600967738 stage_in_local_local_0_0 POST_SCRIPT_STARTED 547.0 local - 6
1600967738 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 547.0 local - 6
1600967743 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1600967748 preprocess1_py_ID0000001 SUBMIT 550.0 condorpool - 9
1600967756 preprocess1_py_ID0000001 EXECUTE 550.0 condorpool - 9
1600967759 preprocess1_py_ID0000001 JOB_TERMINATED 550.0 condorpool - 9
1600967763 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1600967763 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 550.0 condorpool - 9
1600967763 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 550.0 condorpool - 9
1600967768 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1600967773 clean_up_local_level_3_0 SUBMIT 551.0 local - 10
1600967774 stage_out_local_local_0_0 SUBMIT 552.0 local - 11
1600967774 Augmentation_py_ID0000002 SUBMIT 553.0 condorpool - 12
1600967775 Augmentation_py_ID0000002 EXECUTE 553.0 condorpool - 12
1600967776 clean_up_local_level_3_0 EXECUTE 551.0 local - 10
1600967776 stage_out_local_local_0_0 EXECUTE 552.0 local - 11
1600967779 Augmentation_py_ID0000002 JOB_TERMINATED 553.0 condorpool - 12
1600967784 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1600967784 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 553.0 condorpool - 12
1600967781 stage_out_local_local_0_0 JOB_TERMINATED 552.0 local - 11
1600967784 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1600967784 stage_out_local_local_0_0 POST_SCRIPT_STARTED 552.0 local - 11
1600967784 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 552.0 local - 11
1600967789 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1600967784 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 553.0 condorpool - 12
1600967789 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1600967790 clean_up_local_level_3_0 JOB_TERMINATED 551.0 local - 10
1600967794 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1600967794 clean_up_local_level_3_0 POST_SCRIPT_STARTED 551.0 local - 10
1600967794 clean_up_local_level_4_0 SUBMIT 554.0 local - 13
1600967794 stage_out_local_local_1_0 SUBMIT 555.0 local - 14
1600967794 register_local_0_0 SUBMIT 556.0 local - 15
1600967794 Data_Split_py_ID0000003 SUBMIT 557.0 condorpool - 16
1600967795 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 551.0 local - 10
1600967799 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1600967796 clean_up_local_level_4_0 EXECUTE 554.0 local - 13
1600967796 register_local_0_0 EXECUTE 556.0 local - 15
1600967796 stage_out_local_local_1_0 EXECUTE 555.0 local - 14
1600967796 Data_Split_py_ID0000003 EXECUTE 557.0 condorpool - 16
1600967799 register_local_0_0 JOB_TERMINATED 556.0 local - 15
1600967804 register_local_0_0 JOB_SUCCESS 0 local - 15
1600967804 register_local_0_0 POST_SCRIPT_STARTED 556.0 local - 15
1600967799 Data_Split_py_ID0000003 JOB_TERMINATED 557.0 condorpool - 16
1600967804 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 16
1600967804 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 557.0 condorpool - 16
1600967804 register_local_0_0 POST_SCRIPT_TERMINATED 556.0 local - 15
1600967809 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 15
1600967804 stage_out_local_local_1_0 JOB_TERMINATED 555.0 local - 14
1600967809 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 14
1600967809 stage_out_local_local_1_0 POST_SCRIPT_STARTED 555.0 local - 14
1600967804 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 557.0 condorpool - 16
1600967809 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 16
1600967809 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 555.0 local - 14
1600967814 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 14
1600967812 clean_up_local_level_4_0 JOB_TERMINATED 554.0 local - 13
1600967814 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 13
1600967814 clean_up_local_level_4_0 POST_SCRIPT_STARTED 554.0 local - 13
1600967814 stage_out_local_local_2_0 SUBMIT 558.0 local - 17
1600967814 stage_out_local_local_2_0 EXECUTE 558.0 local - 17
1600967814 VGG_model_py_ID0000004 SUBMIT 559.0 condorpool - 18
1600967815 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 554.0 local - 13
1600967819 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 13
1600967816 VGG_model_py_ID0000004 EXECUTE 559.0 condorpool - 18
1600967819 stage_out_local_local_2_0 JOB_TERMINATED 558.0 local - 17
1600967819 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1600967819 stage_out_local_local_2_0 POST_SCRIPT_STARTED 558.0 local - 17
1600967819 clean_up_local_level_5_0 SUBMIT 560.0 local - 19
1600967819 clean_up_local_level_5_0 EXECUTE 560.0 local - 19
1600967819 register_local_1_0 SUBMIT 561.0 local - 20
1600967819 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 558.0 local - 17
1600967824 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1600967821 register_local_1_0 EXECUTE 561.0 local - 20
1600967824 register_local_1_0 JOB_TERMINATED 561.0 local - 20
1600967829 register_local_1_0 JOB_SUCCESS 0 local - 20
1600967829 register_local_1_0 POST_SCRIPT_STARTED 561.0 local - 20
1600967827 clean_up_local_level_5_0 JOB_TERMINATED 560.0 local - 19
1600967829 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 19
1600967829 clean_up_local_level_5_0 POST_SCRIPT_STARTED 560.0 local - 19
1600967829 register_local_1_0 POST_SCRIPT_TERMINATED 561.0 local - 20
1600967834 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 20
1600967829 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 560.0 local - 19
1600967834 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 19
1600967834 register_local_2_0 SUBMIT 562.0 local - 21
1600967837 register_local_2_0 EXECUTE 562.0 local - 21
1600967839 register_local_2_0 JOB_TERMINATED 562.0 local - 21
1600967839 register_local_2_0 JOB_SUCCESS 0 local - 21
1600967839 register_local_2_0 POST_SCRIPT_STARTED 562.0 local - 21
1600967840 register_local_2_0 POST_SCRIPT_TERMINATED 562.0 local - 21
1600967844 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 21
1600967853 VGG_model_py_ID0000004 JOB_TERMINATED 559.0 condorpool - 18
1600967854 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600967854 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 559.0 condorpool - 18
1600967854 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 559.0 condorpool - 18
1600967859 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600967864 clean_up_local_level_6_0 SUBMIT 563.0 local - 22
1600967864 stage_out_local_local_3_0 SUBMIT 564.0 local - 23
1600967867 stage_out_local_local_3_0 EXECUTE 564.0 local - 23
1600967867 clean_up_local_level_6_0 EXECUTE 563.0 local - 22
1600967870 stage_out_local_local_3_0 JOB_TERMINATED 564.0 local - 23
1600967874 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600967874 stage_out_local_local_3_0 POST_SCRIPT_STARTED 564.0 local - 23
1600967874 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 564.0 local - 23
1600967879 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600967883 clean_up_local_level_6_0 JOB_TERMINATED 563.0 local - 22
1600967885 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600967885 clean_up_local_level_6_0 POST_SCRIPT_STARTED 563.0 local - 22
1600967884 clean_up_local_level_7_0 SUBMIT 565.0 local - 24
1600967885 clean_up_local_level_7_0 EXECUTE 565.0 local - 24
1600967885 register_local_3_0 SUBMIT 566.0 local - 25
1600967885 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 563.0 local - 22
1600967890 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600967887 clean_up_local_level_7_0 JOB_TERMINATED 565.0 local - 24
1600967890 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600967890 clean_up_local_level_7_0 POST_SCRIPT_STARTED 565.0 local - 24
1600967887 register_local_3_0 EXECUTE 566.0 local - 25
1600967889 register_local_3_0 JOB_TERMINATED 566.0 local - 25
1600967890 register_local_3_0 JOB_SUCCESS 0 local - 25
1600967890 register_local_3_0 POST_SCRIPT_STARTED 566.0 local - 25
1600967890 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 565.0 local - 24
1600967895 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600967890 register_local_3_0 POST_SCRIPT_TERMINATED 566.0 local - 25
1600967895 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600967900 cleanup_Cats_and_Dogs_0_local SUBMIT 567.0 local - 26
1600967902 cleanup_Cats_and_Dogs_0_local EXECUTE 567.0 local - 26
1600967904 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 567.0 local - 26
1600967905 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600967905 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 567.0 local - 26
1600967905 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 567.0 local - 26
1600967910 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600967910 INTERNAL *** DAGMAN_FINISHED 0 ***
1600967912 INTERNAL *** MONITORD_FINISHED 0 ***
