1600922300 INTERNAL *** MONITORD_STARTED ***
1600922298 INTERNAL *** DAGMAN_STARTED 136.0 ***
1600922302 stage_out_local_local_1000_0 SUBMIT 137.0 local - 1
1600922302 create_dir_Cats_and_Dogs_0_local SUBMIT 138.0 local - 2
1600922303 create_dir_Cats_and_Dogs_0_local EXECUTE 138.0 local - 2
1600922303 stage_out_local_local_1000_0 EXECUTE 137.0 local - 1
1600922305 create_dir_Cats_and_Dogs_0_local JOB_TERMINATED 138.0 local - 2
1600922307 create_dir_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 2
1600922307 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 138.0 local - 2
1600922305 stage_out_local_local_1000_0 JOB_TERMINATED 137.0 local - 1
1600922307 stage_out_local_local_1000_0 JOB_SUCCESS 0 local - 1
1600922307 stage_out_local_local_1000_0 POST_SCRIPT_STARTED 137.0 local - 1
1600922308 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 138.0 local - 2
1600922312 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 2
1600922308 stage_out_local_local_1000_0 POST_SCRIPT_TERMINATED 137.0 local - 1
1600922312 stage_out_local_local_1000_0 POST_SCRIPT_SUCCESS 0 local - 1
1600922317 stage_in_remote_local_2_0 SUBMIT 139.0 local - 3
1600922317 stage_in_remote_local_1_0 SUBMIT 140.0 local - 4
1600922317 stage_in_remote_local_0_0 SUBMIT 141.0 local - 5
1600922317 stage_in_local_local_0_0 SUBMIT 142.0 local - 6
1600922317 stage_in_remote_local_3_0 SUBMIT 143.0 local - 7
1600922317 register_local_1000_0 SUBMIT 144.0 local - 8
1600922318 stage_in_remote_local_2_0 EXECUTE 139.0 local - 3
1600922318 stage_in_local_local_0_0 EXECUTE 142.0 local - 6
1600922318 stage_in_remote_local_0_0 EXECUTE 141.0 local - 5
1600922318 register_local_1000_0 EXECUTE 144.0 local - 8
1600922318 stage_in_remote_local_1_0 EXECUTE 140.0 local - 4
1600922318 stage_in_remote_local_3_0 EXECUTE 143.0 local - 7
1600922320 register_local_1000_0 JOB_TERMINATED 144.0 local - 8
1600922322 register_local_1000_0 JOB_SUCCESS 0 local - 8
1600922322 register_local_1000_0 POST_SCRIPT_STARTED 144.0 local - 8
1600922321 stage_in_remote_local_2_0 JOB_TERMINATED 139.0 local - 3
1600922322 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 3
