1600277119 INTERNAL *** MONITORD_STARTED ***
1600277118 INTERNAL *** DAGMAN_STARTED 1.0 ***
1600277147 stage_in_remote_local_4_0 JOB_SUCCESS 0 local - 7
1600277147 stage_in_remote_local_4_0 POST_SCRIPT_STARTED 8.0 local - 7
1600277143 stage_in_remote_local_1_0 JOB_TERMINATED 4.0 local - 3
1600277147 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1600277147 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 4.0 local - 3
1600277148 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 3.0 local - 2
1600277152 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1600277148 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 9.0 local - 8
1600277152 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 8
1600277148 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 5.0 local - 4
1600277152 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1600277148 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 6.0 local - 5
1600277152 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 5
1600277148 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 4.0 local - 3
1600277152 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1600277148 stage_in_remote_local_4_0 POST_SCRIPT_TERMINATED 8.0 local - 7
1600277152 stage_in_remote_local_4_0 POST_SCRIPT_SUCCESS 0 local - 7
1600277164 stage_in_local_local_0_0 JOB_TERMINATED 7.0 local - 6
1600277167 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 6
1600277167 stage_in_local_local_0_0 POST_SCRIPT_STARTED 7.0 local - 6
1600277168 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 7.0 local - 6
1600277172 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1600277177 preprocess1_py_ID0000001 SUBMIT 10.0 condorpool - 9
1600277186 preprocess1_py_ID0000001 EXECUTE 10.0 condorpool - 9
1600277190 preprocess1_py_ID0000001 JOB_TERMINATED 10.0 condorpool - 9
1600277192 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1600277192 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 10.0 condorpool - 9
1600277193 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 10.0 condorpool - 9
1600277197 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1600277202 clean_up_local_level_3_0 SUBMIT 11.0 local - 10
1600277202 stage_out_local_local_0_0 SUBMIT 12.0 local - 11
1600277202 Augmentation_py_ID0000002 SUBMIT 13.0 condorpool - 12
1600277204 stage_out_local_local_0_0 EXECUTE 12.0 local - 11
1600277204 clean_up_local_level_3_0 EXECUTE 11.0 local - 10
1600277204 Augmentation_py_ID0000002 EXECUTE 13.0 condorpool - 12
1600277218 Augmentation_py_ID0000002 JOB_TERMINATED 13.0 condorpool - 12
1600277222 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1600277222 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 13.0 condorpool - 12
1600277220 clean_up_local_level_3_0 JOB_TERMINATED 11.0 local - 10
1600277222 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1600277222 clean_up_local_level_3_0 POST_SCRIPT_STARTED 11.0 local - 10
1600277222 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 11.0 local - 10
1600277227 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1600277223 stage_out_local_local_0_0 JOB_TERMINATED 12.0 local - 11
1600277227 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1600277227 stage_out_local_local_0_0 POST_SCRIPT_STARTED 12.0 local - 11
1600277224 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 13.0 condorpool - 12
1600277227 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1600277228 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 12.0 local - 11
1600277232 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1600277232 stage_out_local_local_1_0 SUBMIT 14.0 local - 13
1600277232 Data_Split_py_ID0000003 SUBMIT 15.0 condorpool - 14
1600277235 stage_out_local_local_1_0 EXECUTE 14.0 local - 13
1600277236 Data_Split_py_ID0000003 EXECUTE 15.0 condorpool - 14
1600277237 clean_up_local_level_4_0 SUBMIT 16.0 local - 15
1600277237 register_local_0_0 SUBMIT 17.0 local - 16
1600277240 clean_up_local_level_4_0 EXECUTE 16.0 local - 15
1600277240 register_local_0_0 EXECUTE 17.0 local - 16
1600277243 Data_Split_py_ID0000003 JOB_TERMINATED 15.0 condorpool - 14
1600277247 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1600277247 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 15.0 condorpool - 14
1600277243 register_local_0_0 JOB_TERMINATED 17.0 local - 16
1600277247 register_local_0_0 JOB_SUCCESS 0 local - 16
1600277247 register_local_0_0 POST_SCRIPT_STARTED 17.0 local - 16
1600277247 register_local_0_0 POST_SCRIPT_TERMINATED 17.0 local - 16
1600277252 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1600277248 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 15.0 condorpool - 14
1600277252 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1600277256 clean_up_local_level_4_0 JOB_TERMINATED 16.0 local - 15
1600277258 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1600277258 clean_up_local_level_4_0 POST_SCRIPT_STARTED 16.0 local - 15
1600277257 stage_out_local_local_2_0 SUBMIT 18.0 local - 17
1600277257 stage_out_local_local_2_0 EXECUTE 18.0 local - 17
1600277258 VGG_model_py_ID0000004 SUBMIT 19.0 condorpool - 18
1600277258 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 16.0 local - 15
1600277263 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1600277261 stage_out_local_local_2_0 JOB_TERMINATED 18.0 local - 17
1600277263 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1600277263 stage_out_local_local_2_0 POST_SCRIPT_STARTED 18.0 local - 17
1600277262 VGG_model_py_ID0000004 EXECUTE 19.0 condorpool - 18
1600277264 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 18.0 local - 17
1600277268 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1600277273 register_local_2_0 SUBMIT 20.0 local - 19
1600277276 register_local_2_0 EXECUTE 20.0 local - 19
1600277278 register_local_2_0 JOB_TERMINATED 20.0 local - 19
1600277283 register_local_2_0 JOB_SUCCESS 0 local - 19
1600277283 register_local_2_0 POST_SCRIPT_STARTED 20.0 local - 19
1600277283 register_local_2_0 POST_SCRIPT_TERMINATED 20.0 local - 19
1600277288 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 19
1600277287 stage_out_local_local_1_0 JOB_TERMINATED 14.0 local - 13
1600277288 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1600277288 stage_out_local_local_1_0 POST_SCRIPT_STARTED 14.0 local - 13
1600277289 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 14.0 local - 13
1600277293 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1600277298 clean_up_local_level_5_0 SUBMIT 21.0 local - 20
1600277298 register_local_1_0 SUBMIT 22.0 local - 21
1600277300 clean_up_local_level_5_0 EXECUTE 21.0 local - 20
1600277300 register_local_1_0 EXECUTE 22.0 local - 21
1600277302 register_local_1_0 JOB_TERMINATED 22.0 local - 21
1600277303 register_local_1_0 JOB_SUCCESS 0 local - 21
1600277303 register_local_1_0 POST_SCRIPT_STARTED 22.0 local - 21
1600277303 register_local_1_0 POST_SCRIPT_TERMINATED 22.0 local - 21
1600277308 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 21
1600277308 clean_up_local_level_5_0 JOB_TERMINATED 21.0 local - 20
1600277313 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 20
1600277313 clean_up_local_level_5_0 POST_SCRIPT_STARTED 21.0 local - 20
1600277313 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 21.0 local - 20
1600277318 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 20
1600278033 VGG_model_py_ID0000004 JOB_TERMINATED 19.0 condorpool - 18
1600278034 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600278034 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 19.0 condorpool - 18
1600278035 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 19.0 condorpool - 18
1600278039 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600278044 clean_up_local_level_6_0 SUBMIT 23.0 local - 22
1600278044 stage_out_local_local_3_0 SUBMIT 24.0 local - 23
1600278044 hpo_checkpointing_py_ID0000005 SUBMIT 25.0 condorpool - 24
1600278048 hpo_checkpointing_py_ID0000005 EXECUTE 25.0 condorpool - 24
1600278049 stage_out_local_local_3_0 EXECUTE 24.0 local - 23
1600278049 clean_up_local_level_6_0 EXECUTE 23.0 local - 22
1600278051 clean_up_local_level_6_0 JOB_TERMINATED 23.0 local - 22
1600278054 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600278054 clean_up_local_level_6_0 POST_SCRIPT_STARTED 23.0 local - 22
1600278052 stage_out_local_local_3_0 JOB_TERMINATED 24.0 local - 23
1600278054 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600278054 stage_out_local_local_3_0 POST_SCRIPT_STARTED 24.0 local - 23
1600278055 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 23.0 local - 22
1600278059 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600278055 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 24.0 local - 23
1600278059 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600278055 hpo_checkpointing_py_ID0000005 SHADOW_EXCEPTION 25.0 condorpool - 24
1600278055 hpo_checkpointing_py_ID0000005 JOB_HELD 25.0 condorpool - 24
1600278059 hpo_checkpointing_py_ID0000005 JOB_HELD_REASON 25.0 condorpool - 24
1600278064 register_local_3_0 SUBMIT 26.0 local - 25
1600278069 register_local_3_0 EXECUTE 26.0 local - 25
1600278071 register_local_3_0 JOB_TERMINATED 26.0 local - 25
1600278074 register_local_3_0 JOB_SUCCESS 0 local - 25
1600278074 register_local_3_0 POST_SCRIPT_STARTED 26.0 local - 25
1600278074 register_local_3_0 POST_SCRIPT_TERMINATED 26.0 local - 25
1600278079 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
