1601329745 INTERNAL *** MONITORD_STARTED ***
1601329744 INTERNAL *** DAGMAN_STARTED 190.0 ***
1601329773 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 194.0 local - 4
1601329769 stage_in_remote_local_3_0 JOB_TERMINATED 197.0 local - 7
1601329773 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 7
1601329773 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 197.0 local - 7
1601329769 stage_in_remote_local_0_0 JOB_TERMINATED 195.0 local - 5
1601329773 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 5
1601329773 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 195.0 local - 5
1601329769 stage_in_remote_local_2_0 JOB_TERMINATED 193.0 local - 3
1601329773 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 3
1601329773 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 193.0 local - 3
1601329769 register_local_1000_0 POST_SCRIPT_TERMINATED 198.0 local - 8
1601329773 register_local_1000_0 POST_SCRIPT_SUCCESS 0 local - 8
1601329771 stage_in_local_local_0_0 JOB_TERMINATED 196.0 local - 6
1601329773 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 6
1601329773 stage_in_local_local_0_0 POST_SCRIPT_STARTED 196.0 local - 6
1601329773 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 197.0 local - 7
1601329778 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1601329773 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 194.0 local - 4
1601329778 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1601329773 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 195.0 local - 5
1601329778 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1601329773 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 193.0 local - 3
1601329778 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 3
1601329773 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 196.0 local - 6
1601329778 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1601329783 preprocess1_py_ID0000001 SUBMIT 199.0 condorpool - 9
1601329789 preprocess1_py_ID0000001 EXECUTE 199.0 condorpool - 9
1601329791 preprocess1_py_ID0000001 JOB_TERMINATED 199.0 condorpool - 9
1601329793 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1601329793 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 199.0 condorpool - 9
1601329794 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 199.0 condorpool - 9
1601329798 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1601329803 clean_up_local_level_3_0 SUBMIT 200.0 local - 10
1601329803 stage_out_local_local_0_0 SUBMIT 201.0 local - 11
1601329803 Augmentation_py_ID0000002 SUBMIT 202.0 condorpool - 12
1601329804 Augmentation_py_ID0000002 EXECUTE 202.0 condorpool - 12
1601329805 stage_out_local_local_0_0 EXECUTE 201.0 local - 11
1601329805 clean_up_local_level_3_0 EXECUTE 200.0 local - 10
1601329807 Augmentation_py_ID0000002 JOB_TERMINATED 202.0 condorpool - 12
1601329808 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1601329808 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 202.0 condorpool - 12
1601329808 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 202.0 condorpool - 12
1601329813 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1601329810 stage_out_local_local_0_0 JOB_TERMINATED 201.0 local - 11
1601329813 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1601329813 stage_out_local_local_0_0 POST_SCRIPT_STARTED 201.0 local - 11
1601329813 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 201.0 local - 11
1601329819 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1601329818 stage_out_local_local_1_0 SUBMIT 203.0 local - 13
1601329819 Data_Split_py_ID0000003 SUBMIT 204.0 condorpool - 14
1601329819 clean_up_local_level_3_0 JOB_TERMINATED 200.0 local - 10
1601329824 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1601329824 clean_up_local_level_3_0 POST_SCRIPT_STARTED 200.0 local - 10
1601329820 stage_out_local_local_1_0 EXECUTE 203.0 local - 13
1601329820 Data_Split_py_ID0000003 EXECUTE 204.0 condorpool - 14
1601329822 Data_Split_py_ID0000003 JOB_TERMINATED 204.0 condorpool - 14
1601329824 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1601329824 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 204.0 condorpool - 14
1601329824 clean_up_local_level_4_0 SUBMIT 205.0 local - 15
1601329824 register_local_0_0 SUBMIT 206.0 local - 16
1601329824 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 200.0 local - 10
1601329829 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1601329824 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 204.0 condorpool - 14
1601329829 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1601329827 register_local_0_0 EXECUTE 206.0 local - 16
1601329827 clean_up_local_level_4_0 EXECUTE 205.0 local - 15
1601329827 stage_out_local_local_1_0 JOB_TERMINATED 203.0 local - 13
1601329829 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1601329829 stage_out_local_local_1_0 POST_SCRIPT_STARTED 203.0 local - 13
1601329829 register_local_0_0 JOB_TERMINATED 206.0 local - 16
1601329829 register_local_0_0 JOB_SUCCESS 0 local - 16
1601329829 register_local_0_0 POST_SCRIPT_STARTED 206.0 local - 16
1601329829 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 203.0 local - 13
1601329834 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1601329829 register_local_0_0 POST_SCRIPT_TERMINATED 206.0 local - 16
1601329834 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1601329834 stage_out_local_local_2_0 SUBMIT 207.0 local - 17
1601329834 VGG_model_py_ID0000004 SUBMIT 208.0 condorpool - 18
1601329836 VGG_model_py_ID0000004 EXECUTE 208.0 condorpool - 18
1601329838 stage_out_local_local_2_0 EXECUTE 207.0 local - 17
1601329839 clean_up_local_level_5_0 SUBMIT 209.0 local - 19
1601329839 register_local_1_0 SUBMIT 210.0 local - 20
1601329841 clean_up_local_level_4_0 JOB_TERMINATED 205.0 local - 15
1601329844 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1601329844 clean_up_local_level_4_0 POST_SCRIPT_STARTED 205.0 local - 15
1601329841 register_local_1_0 EXECUTE 210.0 local - 20
1601329841 clean_up_local_level_5_0 EXECUTE 209.0 local - 19
1601329843 stage_out_local_local_2_0 JOB_TERMINATED 207.0 local - 17
1601329844 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1601329844 stage_out_local_local_2_0 POST_SCRIPT_STARTED 207.0 local - 17
1601329843 register_local_1_0 JOB_TERMINATED 210.0 local - 20
1601329844 register_local_1_0 JOB_SUCCESS 0 local - 20
1601329844 register_local_1_0 POST_SCRIPT_STARTED 210.0 local - 20
1601329845 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 205.0 local - 15
1601329849 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1601329845 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 207.0 local - 17
1601329849 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1601329845 register_local_1_0 POST_SCRIPT_TERMINATED 210.0 local - 20
1601329849 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 20
1601329849 clean_up_local_level_5_0 JOB_TERMINATED 209.0 local - 19
1601329849 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 19
1601329849 clean_up_local_level_5_0 POST_SCRIPT_STARTED 209.0 local - 19
1601329849 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 209.0 local - 19
1601329854 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 19
1601329854 register_local_2_0 SUBMIT 211.0 local - 21
1601329859 register_local_2_0 EXECUTE 211.0 local - 21
1601329861 register_local_2_0 JOB_TERMINATED 211.0 local - 21
1601329864 register_local_2_0 JOB_SUCCESS 0 local - 21
1601329864 register_local_2_0 POST_SCRIPT_STARTED 211.0 local - 21
1601329865 register_local_2_0 POST_SCRIPT_TERMINATED 211.0 local - 21
1601329869 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 21
1601329868 VGG_model_py_ID0000004 JOB_TERMINATED 208.0 condorpool - 18
1601329869 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1601329869 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 208.0 condorpool - 18
1601329869 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 208.0 condorpool - 18
1601329874 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1601329879 clean_up_local_level_6_0 SUBMIT 212.0 local - 22
1601329879 stage_out_local_local_3_0 SUBMIT 213.0 local - 23
1601329884 stage_out_local_local_3_0 EXECUTE 213.0 local - 23
1601329884 clean_up_local_level_6_0 EXECUTE 212.0 local - 22
1601329887 stage_out_local_local_3_0 JOB_TERMINATED 213.0 local - 23
1601329889 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1601329889 stage_out_local_local_3_0 POST_SCRIPT_STARTED 213.0 local - 23
1601329890 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 213.0 local - 23
1601329894 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1601329899 clean_up_local_level_7_0 SUBMIT 214.0 local - 24
1601329899 register_local_3_0 SUBMIT 215.0 local - 25
1601329900 clean_up_local_level_6_0 JOB_TERMINATED 212.0 local - 22
1601329904 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1601329904 clean_up_local_level_6_0 POST_SCRIPT_STARTED 212.0 local - 22
1601329900 register_local_3_0 EXECUTE 215.0 local - 25
1601329900 clean_up_local_level_7_0 EXECUTE 214.0 local - 24
1601329902 register_local_3_0 JOB_TERMINATED 215.0 local - 25
1601329904 register_local_3_0 JOB_SUCCESS 0 local - 25
1601329904 register_local_3_0 POST_SCRIPT_STARTED 215.0 local - 25
1601329902 clean_up_local_level_7_0 JOB_TERMINATED 214.0 local - 24
1601329904 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1601329904 clean_up_local_level_7_0 POST_SCRIPT_STARTED 214.0 local - 24
1601329904 register_local_3_0 POST_SCRIPT_TERMINATED 215.0 local - 25
1601329909 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1601329904 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 212.0 local - 22
1601329909 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1601329904 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 214.0 local - 24
1601329909 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1601329914 cleanup_Cats_and_Dogs_0_local SUBMIT 216.0 local - 26
1601329916 cleanup_Cats_and_Dogs_0_local EXECUTE 216.0 local - 26
1601329919 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 216.0 local - 26
1601329919 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1601329919 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 216.0 local - 26
1601329919 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 216.0 local - 26
1601329924 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1601329924 INTERNAL *** DAGMAN_FINISHED 0 ***
1601329926 INTERNAL *** MONITORD_FINISHED 0 ***
