1597092923 INTERNAL *** MONITORD_STARTED ***
1597092922 INTERNAL *** DAGMAN_STARTED 53.0 ***
1597092947 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 57.0 local - 4
1597092952 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1597092947 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 58.0 local - 5
1597092952 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1597092947 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 56.0 local - 3
1597092952 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1597092957 word_count_ID0000001 SUBMIT 59.0 condorpool - 6
1597092962 word_count_ID0000001 EXECUTE 59.0 condorpool - 6
1597092963 word_count_ID0000001 JOB_TERMINATED 59.0 condorpool - 6
1597092967 word_count_ID0000001 JOB_SUCCESS 0 condorpool - 6
1597092967 word_count_ID0000001 POST_SCRIPT_STARTED 59.0 condorpool - 6
1597092967 word_count_ID0000001 POST_SCRIPT_TERMINATED 59.0 condorpool - 6
1597092972 word_count_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 6
1597092977 clean_up_local_level_3_0 SUBMIT 60.0 local - 7
1597092977 stage_out_local_local_0_0 SUBMIT 61.0 local - 8
1597092977 sort_ID0000002 SUBMIT 62.0 condorpool - 9
1597092978 sort_ID0000002 EXECUTE 62.0 condorpool - 9
1597092979 sort_ID0000002 JOB_TERMINATED 62.0 condorpool - 9
1597092982 sort_ID0000002 JOB_FAILURE 1 condorpool - 9
1597092982 sort_ID0000002 POST_SCRIPT_STARTED 62.0 condorpool - 9
1597092982 clean_up_local_level_3_0 EXECUTE 60.0 local - 7
1597092982 stage_out_local_local_0_0 EXECUTE 61.0 local - 8
1597092982 sort_ID0000002 POST_SCRIPT_TERMINATED 62.0 condorpool - 9
1597092987 sort_ID0000002 POST_SCRIPT_FAILURE 1 condorpool - 9
1597092984 stage_out_local_local_0_0 JOB_TERMINATED 61.0 local - 8
1597092987 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 8
1597092987 stage_out_local_local_0_0 POST_SCRIPT_STARTED 61.0 local - 8
1597092986 clean_up_local_level_3_0 JOB_TERMINATED 60.0 local - 7
1597092987 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 7
1597092987 clean_up_local_level_3_0 POST_SCRIPT_STARTED 60.0 local - 7
1597092988 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 61.0 local - 8
1597092992 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 8
1597092988 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 60.0 local - 7
1597092992 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1597092992 sort_ID0000002 SUBMIT 63.0 condorpool - 10
1597092993 sort_ID0000002 EXECUTE 63.0 condorpool - 10
1597092994 sort_ID0000002 JOB_TERMINATED 63.0 condorpool - 10
1597092997 sort_ID0000002 JOB_FAILURE 1 condorpool - 10
1597092997 sort_ID0000002 POST_SCRIPT_STARTED 63.0 condorpool - 10
1597092997 register_local_0_0 SUBMIT 64.0 local - 11
1597092997 sort_ID0000002 POST_SCRIPT_TERMINATED 63.0 condorpool - 10
1597093002 sort_ID0000002 POST_SCRIPT_FAILURE 1 condorpool - 10
1597093002 register_local_0_0 EXECUTE 64.0 local - 11
1597093003 register_local_0_0 JOB_TERMINATED 64.0 local - 11
1597093007 register_local_0_0 JOB_SUCCESS 0 local - 11
1597093007 register_local_0_0 POST_SCRIPT_STARTED 64.0 local - 11
1597093007 register_local_0_0 POST_SCRIPT_TERMINATED 64.0 local - 11
1597093012 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1597093012 INTERNAL *** DAGMAN_FINISHED 1 ***
1597093014 INTERNAL *** MONITORD_FINISHED 0 ***
