1600965891 INTERNAL *** MONITORD_STARTED ***
1600965889 INTERNAL *** DAGMAN_STARTED 487.0 ***
1600965919 register_local_1000_0 POST_SCRIPT_SUCCESS 0 local - 8
1600965914 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 494.0 local - 7
1600965919 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1600965915 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 490.0 local - 3
1600965919 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 3
1600965915 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 492.0 local - 5
1600965919 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1600965915 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 491.0 local - 4
1600965919 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1600965916 stage_in_local_local_0_0 JOB_TERMINATED 493.0 local - 6
1600965919 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 6
1600965919 stage_in_local_local_0_0 POST_SCRIPT_STARTED 493.0 local - 6
1600965919 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 493.0 local - 6
1600965924 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1600965929 preprocess1_py_ID0000001 SUBMIT 496.0 condorpool - 9
1600965934 preprocess1_py_ID0000001 EXECUTE 496.0 condorpool - 9
1600965936 preprocess1_py_ID0000001 JOB_TERMINATED 496.0 condorpool - 9
1600965939 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1600965939 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 496.0 condorpool - 9
1600965939 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 496.0 condorpool - 9
1600965944 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1600965949 clean_up_local_level_3_0 SUBMIT 497.0 local - 10
1600965949 stage_out_local_local_0_0 SUBMIT 498.0 local - 11
1600965949 Augmentation_py_ID0000002 SUBMIT 499.0 condorpool - 12
1600965951 Augmentation_py_ID0000002 EXECUTE 499.0 condorpool - 12
1600965952 stage_out_local_local_0_0 EXECUTE 498.0 local - 11
1600965952 clean_up_local_level_3_0 EXECUTE 497.0 local - 10
1600965954 Augmentation_py_ID0000002 JOB_TERMINATED 499.0 condorpool - 12
1600965954 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1600965954 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 499.0 condorpool - 12
1600965955 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 499.0 condorpool - 12
1600965959 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1600965957 stage_out_local_local_0_0 JOB_TERMINATED 498.0 local - 11
1600965959 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1600965959 stage_out_local_local_0_0 POST_SCRIPT_STARTED 498.0 local - 11
1600965959 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 498.0 local - 11
1600965964 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1600965964 stage_out_local_local_1_0 SUBMIT 500.0 local - 13
1600965964 Data_Split_py_ID0000003 SUBMIT 501.0 condorpool - 14
1600965966 clean_up_local_level_3_0 JOB_TERMINATED 497.0 local - 10
1600965969 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1600965969 clean_up_local_level_3_0 POST_SCRIPT_STARTED 497.0 local - 10
1600965966 stage_out_local_local_1_0 EXECUTE 500.0 local - 13
1600965966 Data_Split_py_ID0000003 EXECUTE 501.0 condorpool - 14
1600965969 Data_Split_py_ID0000003 JOB_TERMINATED 501.0 condorpool - 14
1600965969 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1600965969 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 501.0 condorpool - 14
1600965969 clean_up_local_level_4_0 SUBMIT 502.0 local - 15
1600965969 register_local_0_0 SUBMIT 503.0 local - 16
1600965970 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 497.0 local - 10
1600965974 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1600965970 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 501.0 condorpool - 14
1600965974 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1600965973 clean_up_local_level_4_0 EXECUTE 502.0 local - 15
1600965973 register_local_0_0 EXECUTE 503.0 local - 16
1600965974 stage_out_local_local_1_0 JOB_TERMINATED 500.0 local - 13
1600965979 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1600965979 stage_out_local_local_1_0 POST_SCRIPT_STARTED 500.0 local - 13
1600965975 register_local_0_0 JOB_TERMINATED 503.0 local - 16
1600965979 register_local_0_0 JOB_SUCCESS 0 local - 16
1600965979 register_local_0_0 POST_SCRIPT_STARTED 503.0 local - 16
1600965979 stage_out_local_local_2_0 SUBMIT 504.0 local - 17
1600965979 VGG_model_py_ID0000004 SUBMIT 505.0 condorpool - 18
1600965979 register_local_0_0 POST_SCRIPT_TERMINATED 503.0 local - 16
1600965984 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1600965979 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 500.0 local - 13
1600965984 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1600965980 VGG_model_py_ID0000004 EXECUTE 505.0 condorpool - 18
1600965984 stage_out_local_local_2_0 EXECUTE 504.0 local - 17
1600965988 stage_out_local_local_2_0 JOB_TERMINATED 504.0 local - 17
1600965989 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1600965989 stage_out_local_local_2_0 POST_SCRIPT_STARTED 504.0 local - 17
1600965989 clean_up_local_level_4_0 JOB_TERMINATED 502.0 local - 15
1600965989 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1600965989 clean_up_local_level_4_0 POST_SCRIPT_STARTED 502.0 local - 15
1600965989 clean_up_local_level_5_0 SUBMIT 506.0 local - 19
1600965989 clean_up_local_level_5_0 EXECUTE 506.0 local - 19
1600965989 register_local_1_0 SUBMIT 507.0 local - 20
1600965990 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 502.0 local - 15
1600965994 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1600965990 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 504.0 local - 17
1600965994 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1600965994 register_local_1_0 EXECUTE 507.0 local - 20
1600965996 register_local_1_0 JOB_TERMINATED 507.0 local - 20
1600965999 register_local_1_0 JOB_SUCCESS 0 local - 20
1600965999 register_local_1_0 POST_SCRIPT_STARTED 507.0 local - 20
1600965998 clean_up_local_level_5_0 JOB_TERMINATED 506.0 local - 19
1600965999 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 19
1600965999 clean_up_local_level_5_0 POST_SCRIPT_STARTED 506.0 local - 19
1600965999 register_local_1_0 POST_SCRIPT_TERMINATED 507.0 local - 20
1600966004 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 20
1600965999 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 506.0 local - 19
1600966004 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 19
1600966004 register_local_2_0 SUBMIT 508.0 local - 21
1600966009 register_local_2_0 EXECUTE 508.0 local - 21
1600966012 register_local_2_0 JOB_TERMINATED 508.0 local - 21
1600966014 register_local_2_0 JOB_SUCCESS 0 local - 21
1600966014 register_local_2_0 POST_SCRIPT_STARTED 508.0 local - 21
1600966014 register_local_2_0 POST_SCRIPT_TERMINATED 508.0 local - 21
1600966019 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 21
1600966016 VGG_model_py_ID0000004 JOB_TERMINATED 505.0 condorpool - 18
1600966019 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600966019 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 505.0 condorpool - 18
1600966019 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 505.0 condorpool - 18
1600966024 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600966029 clean_up_local_level_6_0 SUBMIT 509.0 local - 22
1600966030 stage_out_local_local_3_0 SUBMIT 510.0 local - 23
1600966034 stage_out_local_local_3_0 EXECUTE 510.0 local - 23
1600966034 clean_up_local_level_6_0 EXECUTE 509.0 local - 22
1600966037 stage_out_local_local_3_0 JOB_TERMINATED 510.0 local - 23
1600966040 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600966040 stage_out_local_local_3_0 POST_SCRIPT_STARTED 510.0 local - 23
1600966040 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 510.0 local - 23
1600966045 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600966050 clean_up_local_level_6_0 JOB_TERMINATED 509.0 local - 22
1600966050 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600966050 clean_up_local_level_6_0 POST_SCRIPT_STARTED 509.0 local - 22
1600966050 clean_up_local_level_7_0 SUBMIT 511.0 local - 24
1600966050 clean_up_local_level_7_0 EXECUTE 511.0 local - 24
1600966050 register_local_3_0 SUBMIT 512.0 local - 25
1600966050 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 509.0 local - 22
1600966055 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600966052 clean_up_local_level_7_0 JOB_TERMINATED 511.0 local - 24
1600966055 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600966055 clean_up_local_level_7_0 POST_SCRIPT_STARTED 511.0 local - 24
1600966052 register_local_3_0 EXECUTE 512.0 local - 25
1600966055 register_local_3_0 JOB_TERMINATED 512.0 local - 25
1600966055 register_local_3_0 JOB_SUCCESS 0 local - 25
1600966055 register_local_3_0 POST_SCRIPT_STARTED 512.0 local - 25
1600966055 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 511.0 local - 24
1600966060 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600966055 register_local_3_0 POST_SCRIPT_TERMINATED 512.0 local - 25
1600966060 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600966067 cleanup_Cats_and_Dogs_0_local SUBMIT 513.0 local - 26
1600966070 cleanup_Cats_and_Dogs_0_local EXECUTE 513.0 local - 26
1600966072 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 513.0 local - 26
1600966077 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600966077 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 513.0 local - 26
1600966077 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 513.0 local - 26
1600966082 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600966082 INTERNAL *** DAGMAN_FINISHED 0 ***
1600966083 INTERNAL *** MONITORD_FINISHED 0 ***
