1599769911 INTERNAL *** MONITORD_STARTED ***
1599769909 INTERNAL *** DAGMAN_STARTED 61.0 ***
1599769934 stage_in_remote_local_0_0 JOB_TERMINATED 65.0 local - 4
1599769934 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1599769934 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 65.0 local - 4
1599769934 stage_in_local_local_4_0 JOB_TERMINATED 66.0 local - 5
1599769934 stage_in_local_local_4_0 JOB_SUCCESS 0 local - 5
1599769934 stage_in_local_local_4_0 POST_SCRIPT_STARTED 66.0 local - 5
1599769934 stage_in_remote_local_1_0 JOB_TERMINATED 64.0 local - 3
1599769934 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1599769934 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 64.0 local - 3
1599769934 stage_in_remote_local_4_0 JOB_TERMINATED 68.0 local - 7
1599769934 stage_in_remote_local_4_0 JOB_SUCCESS 0 local - 7
1599769934 stage_in_remote_local_4_0 POST_SCRIPT_STARTED 68.0 local - 7
1599769934 stage_in_remote_local_3_0 JOB_TERMINATED 69.0 local - 8
1599769939 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 8
1599769939 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 69.0 local - 8
1599769934 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 63.0 local - 2
1599769940 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1599769934 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 65.0 local - 4
1599769940 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1599769934 stage_in_local_local_4_0 POST_SCRIPT_TERMINATED 66.0 local - 5
1599769940 stage_in_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 5
1599769934 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 64.0 local - 3
1599769940 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1599769935 stage_in_remote_local_4_0 POST_SCRIPT_TERMINATED 68.0 local - 7
1599769940 stage_in_remote_local_4_0 POST_SCRIPT_SUCCESS 0 local - 7
1599769940 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 69.0 local - 8
1599769945 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 8
1599769963 stage_in_local_local_0_0 JOB_TERMINATED 67.0 local - 6
1599769965 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 6
1599769965 stage_in_local_local_0_0 POST_SCRIPT_STARTED 67.0 local - 6
1599769966 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 67.0 local - 6
1599769970 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1599769975 preprocess1_py_ID0000001 SUBMIT 79.0 condorpool - 9
1599769986 preprocess1_py_ID0000001 EXECUTE 79.0 condorpool - 9
1599769995 preprocess1_py_ID0000001 JOB_TERMINATED 79.0 condorpool - 9
1599770000 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1599770000 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 79.0 condorpool - 9
1599770001 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 79.0 condorpool - 9
1599770005 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1599770011 clean_up_local_level_3_0 SUBMIT 82.0 local - 10
1599770011 stage_out_local_local_0_0 SUBMIT 83.0 local - 11
1599770011 Augmentation_py_ID0000002 SUBMIT 84.0 condorpool - 12
1599770011 clean_up_local_level_3_0 EXECUTE 82.0 local - 10
1599770011 stage_out_local_local_0_0 EXECUTE 83.0 local - 11
1599770014 Augmentation_py_ID0000002 EXECUTE 84.0 condorpool - 12
1599770027 clean_up_local_level_3_0 JOB_TERMINATED 82.0 local - 10
1599770031 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1599770031 clean_up_local_level_3_0 POST_SCRIPT_STARTED 82.0 local - 10
1599770032 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 82.0 local - 10
1599770036 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1599770039 Augmentation_py_ID0000002 JOB_TERMINATED 84.0 condorpool - 12
1599770041 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1599770041 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 84.0 condorpool - 12
1599770046 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 84.0 condorpool - 12
1599770051 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1599770052 stage_out_local_local_0_0 JOB_TERMINATED 83.0 local - 11
1599770057 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1599770057 stage_out_local_local_0_0 POST_SCRIPT_STARTED 83.0 local - 11
1599770056 stage_out_local_local_1_0 SUBMIT 93.0 local - 13
1599770057 Data_Split_py_ID0000003 SUBMIT 94.0 condorpool - 14
1599770058 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 83.0 local - 11
1599770062 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1599770059 stage_out_local_local_1_0 EXECUTE 93.0 local - 13
1599770063 Data_Split_py_ID0000003 EXECUTE 94.0 condorpool - 14
1599770067 clean_up_local_level_4_0 SUBMIT 98.0 local - 15
1599770067 register_local_0_0 SUBMIT 99.0 local - 16
1599770069 clean_up_local_level_4_0 EXECUTE 98.0 local - 15
1599770069 register_local_0_0 EXECUTE 99.0 local - 16
1599770085 register_local_0_0 JOB_TERMINATED 99.0 local - 16
1599770087 register_local_0_0 JOB_SUCCESS 0 local - 16
1599770087 register_local_0_0 POST_SCRIPT_STARTED 99.0 local - 16
1599770086 clean_up_local_level_4_0 JOB_TERMINATED 98.0 local - 15
1599770087 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1599770087 clean_up_local_level_4_0 POST_SCRIPT_STARTED 98.0 local - 15
1599770088 register_local_0_0 POST_SCRIPT_TERMINATED 99.0 local - 16
1599770093 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1599770088 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 98.0 local - 15
1599770093 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1599770095 Data_Split_py_ID0000003 JOB_TERMINATED 94.0 condorpool - 14
1599770098 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1599770098 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 94.0 condorpool - 14
1599770100 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 94.0 condorpool - 14
1599770103 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1599770108 stage_out_local_local_2_0 SUBMIT 100.0 local - 17
1599770109 VGG_model_py_ID0000004 SUBMIT 101.0 condorpool - 18
1599770109 stage_out_local_local_2_0 EXECUTE 100.0 local - 17
1599770114 stage_out_local_local_2_0 JOB_TERMINATED 100.0 local - 17
1599770119 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1599770119 stage_out_local_local_2_0 POST_SCRIPT_STARTED 100.0 local - 17
1599770116 VGG_model_py_ID0000004 EXECUTE 101.0 condorpool - 18
1599770120 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 100.0 local - 17
1599770124 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1599770129 register_local_2_0 SUBMIT 103.0 local - 19
1599770130 register_local_2_0 EXECUTE 103.0 local - 19
1599770139 register_local_2_0 JOB_TERMINATED 103.0 local - 19
1599770144 register_local_2_0 JOB_SUCCESS 0 local - 19
1599770144 register_local_2_0 POST_SCRIPT_STARTED 103.0 local - 19
1599770145 register_local_2_0 POST_SCRIPT_TERMINATED 103.0 local - 19
1599770149 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 19
1599770270 stage_out_local_local_1_0 JOB_TERMINATED 93.0 local - 13
1599770274 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1599770274 stage_out_local_local_1_0 POST_SCRIPT_STARTED 93.0 local - 13
1599770276 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 93.0 local - 13
1599770279 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1599770284 clean_up_local_level_5_0 SUBMIT 119.0 local - 20
1599770284 register_local_1_0 SUBMIT 120.0 local - 21
1599770285 clean_up_local_level_5_0 EXECUTE 119.0 local - 20
1599770285 register_local_1_0 EXECUTE 120.0 local - 21
1599770295 clean_up_local_level_5_0 JOB_TERMINATED 119.0 local - 20
1599770299 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 20
1599770299 clean_up_local_level_5_0 POST_SCRIPT_STARTED 119.0 local - 20
1599770302 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 119.0 local - 20
1599770305 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 20
1599770327 register_local_1_0 JOB_TERMINATED 120.0 local - 21
1599770330 register_local_1_0 JOB_SUCCESS 0 local - 21
1599770330 register_local_1_0 POST_SCRIPT_STARTED 120.0 local - 21
1599770330 register_local_1_0 POST_SCRIPT_TERMINATED 120.0 local - 21
1599770336 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 21
1599771351 VGG_model_py_ID0000004 JOB_TERMINATED 101.0 condorpool - 18
1599771356 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1599771356 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 101.0 condorpool - 18
1599771358 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 101.0 condorpool - 18
1599771361 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1599771366 clean_up_local_level_6_0 SUBMIT 129.0 local - 22
1599771366 stage_out_local_local_3_0 SUBMIT 130.0 local - 23
1599771367 hpo_checkpointing_py_ID0000005 SUBMIT 131.0 condorpool - 24
1599771367 clean_up_local_level_6_0 EXECUTE 129.0 local - 22
1599771367 stage_out_local_local_3_0 EXECUTE 130.0 local - 23
1599771369 clean_up_local_level_6_0 JOB_TERMINATED 129.0 local - 22
1599771372 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1599771372 clean_up_local_level_6_0 POST_SCRIPT_STARTED 129.0 local - 22
1599771370 stage_out_local_local_3_0 JOB_TERMINATED 130.0 local - 23
1599771372 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1599771372 stage_out_local_local_3_0 POST_SCRIPT_STARTED 130.0 local - 23
1599771372 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 130.0 local - 23
1599771377 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1599771372 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 129.0 local - 22
1599771377 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1599771375 hpo_checkpointing_py_ID0000005 EXECUTE 131.0 condorpool - 24
1599771382 register_local_3_0 SUBMIT 132.0 local - 25
1599771387 register_local_3_0 EXECUTE 132.0 local - 25
1599771418 register_local_3_0 JOB_TERMINATED 132.0 local - 25
1599771423 register_local_3_0 JOB_SUCCESS 0 local - 25
1599771423 register_local_3_0 POST_SCRIPT_STARTED 132.0 local - 25
1599771423 register_local_3_0 POST_SCRIPT_TERMINATED 132.0 local - 25
1599771428 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1599771494 hpo_checkpointing_py_ID0000005 SHADOW_EXCEPTION 131.0 condorpool - 24
1599771494 hpo_checkpointing_py_ID0000005 JOB_HELD 131.0 condorpool - 24
1599771499 hpo_checkpointing_py_ID0000005 JOB_HELD_REASON 131.0 condorpool - 24
1599773298 hpo_checkpointing_py_ID0000005 JOB_ABORTED 131.0 condorpool - 24
1599773299 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 131.0 condorpool - 24
1599773299 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 131.0 condorpool - 24
1599773304 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 24
1599773310 hpo_checkpointing_py_ID0000005 SUBMIT 145.0 condorpool - 26
1599773318 hpo_checkpointing_py_ID0000005 EXECUTE 145.0 condorpool - 26
1599774343 hpo_checkpointing_py_ID0000005 JOB_TERMINATED 145.0 condorpool - 26
1599774345 hpo_checkpointing_py_ID0000005 JOB_FAILURE 1 condorpool - 26
1599774345 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 145.0 condorpool - 26
1599774345 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 145.0 condorpool - 26
1599774350 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 26
1599774356 hpo_checkpointing_py_ID0000005 SUBMIT 148.0 condorpool - 27
1599774362 hpo_checkpointing_py_ID0000005 EXECUTE 148.0 condorpool - 27
1599775197 hpo_checkpointing_py_ID0000005 SHADOW_EXCEPTION 148.0 condorpool - 27
1599775197 hpo_checkpointing_py_ID0000005 JOB_HELD 148.0 condorpool - 27
1599775201 hpo_checkpointing_py_ID0000005 JOB_HELD_REASON 148.0 condorpool - 27
1599777028 hpo_checkpointing_py_ID0000005 JOB_ABORTED 148.0 condorpool - 27
1599777031 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 148.0 condorpool - 27
1599777032 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 148.0 condorpool - 27
1599777036 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 27
1599777041 hpo_checkpointing_py_ID0000005 SUBMIT 180.0 condorpool - 28
1599777049 hpo_checkpointing_py_ID0000005 EXECUTE 180.0 condorpool - 28
1599777989 hpo_checkpointing_py_ID0000005 SHADOW_EXCEPTION 180.0 condorpool - 28
1599777989 hpo_checkpointing_py_ID0000005 JOB_HELD 180.0 condorpool - 28
1599777991 hpo_checkpointing_py_ID0000005 JOB_HELD_REASON 180.0 condorpool - 28
1599779791 hpo_checkpointing_py_ID0000005 JOB_ABORTED 180.0 condorpool - 28
1599779791 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 180.0 condorpool - 28
1599779791 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 180.0 condorpool - 28
1599779796 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 28
1599779802 hpo_checkpointing_py_ID0000005 SUBMIT 239.0 condorpool - 29
1599779810 hpo_checkpointing_py_ID0000005 EXECUTE 239.0 condorpool - 29
