1599777534 INTERNAL *** MONITORD_STARTED ***
1599777530 INTERNAL *** DAGMAN_STARTED 182.0 ***
1599777653 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 200.0 condorpool - 9
1599777656 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1599777661 clean_up_local_level_3_0 SUBMIT 201.0 local - 10
1599777661 stage_out_local_local_0_0 SUBMIT 202.0 local - 11
1599777662 Augmentation_py_ID0000002 SUBMIT 203.0 condorpool - 12
1599777665 Augmentation_py_ID0000002 EXECUTE 203.0 condorpool - 12
1599777665 stage_out_local_local_0_0 EXECUTE 202.0 local - 11
1599777665 clean_up_local_level_3_0 EXECUTE 201.0 local - 10
1599777682 clean_up_local_level_3_0 JOB_TERMINATED 201.0 local - 10
1599777682 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1599777682 clean_up_local_level_3_0 POST_SCRIPT_STARTED 201.0 local - 10
1599777683 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 201.0 local - 10
1599777687 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1599777710 Augmentation_py_ID0000002 JOB_TERMINATED 203.0 condorpool - 12
1599777712 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1599777712 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 203.0 condorpool - 12
1599777716 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 203.0 condorpool - 12
1599777717 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1599777722 stage_out_local_local_1_0 SUBMIT 208.0 local - 13
1599777723 Data_Split_py_ID0000003 SUBMIT 209.0 condorpool - 14
1599777725 stage_out_local_local_1_0 EXECUTE 208.0 local - 13
1599777726 stage_out_local_local_0_0 JOB_TERMINATED 202.0 local - 11
1599777728 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1599777728 stage_out_local_local_0_0 POST_SCRIPT_STARTED 202.0 local - 11
1599777730 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 202.0 local - 11
1599777733 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1599777731 Data_Split_py_ID0000003 EXECUTE 209.0 condorpool - 14
1599777738 clean_up_local_level_4_0 SUBMIT 210.0 local - 15
1599777738 register_local_0_0 SUBMIT 211.0 local - 16
1599777740 register_local_0_0 EXECUTE 211.0 local - 16
1599777740 clean_up_local_level_4_0 EXECUTE 210.0 local - 15
1599777758 clean_up_local_level_4_0 JOB_TERMINATED 210.0 local - 15
1599777758 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1599777758 clean_up_local_level_4_0 POST_SCRIPT_STARTED 210.0 local - 15
1599777759 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 210.0 local - 15
1599777763 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1599777782 Data_Split_py_ID0000003 JOB_TERMINATED 209.0 condorpool - 14
1599777783 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1599777783 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 209.0 condorpool - 14
1599777786 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 209.0 condorpool - 14
1599777789 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1599777792 register_local_0_0 JOB_TERMINATED 211.0 local - 16
1599777795 register_local_0_0 JOB_SUCCESS 0 local - 16
1599777795 register_local_0_0 POST_SCRIPT_STARTED 211.0 local - 16
1599777794 stage_out_local_local_2_0 SUBMIT 212.0 local - 17
1599777795 stage_out_local_local_2_0 EXECUTE 212.0 local - 17
1599777795 VGG_model_py_ID0000004 SUBMIT 213.0 condorpool - 18
1599777796 register_local_0_0 POST_SCRIPT_TERMINATED 211.0 local - 16
1599777800 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1599777801 stage_out_local_local_2_0 JOB_TERMINATED 212.0 local - 17
1599777805 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1599777805 stage_out_local_local_2_0 POST_SCRIPT_STARTED 212.0 local - 17
1599777801 VGG_model_py_ID0000004 EXECUTE 213.0 condorpool - 18
1599777806 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 212.0 local - 17
1599777810 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1599777815 register_local_2_0 SUBMIT 216.0 local - 19
1599777817 register_local_2_0 EXECUTE 216.0 local - 19
1599777857 register_local_2_0 JOB_TERMINATED 216.0 local - 19
1599777861 register_local_2_0 JOB_SUCCESS 0 local - 19
1599777861 register_local_2_0 POST_SCRIPT_STARTED 216.0 local - 19
1599777862 register_local_2_0 POST_SCRIPT_TERMINATED 216.0 local - 19
1599777866 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 19
1599777936 stage_out_local_local_1_0 JOB_TERMINATED 208.0 local - 13
1599777941 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1599777941 stage_out_local_local_1_0 POST_SCRIPT_STARTED 208.0 local - 13
1599777942 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 208.0 local - 13
1599777946 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1599777951 clean_up_local_level_5_0 SUBMIT 223.0 local - 20
1599777951 register_local_1_0 SUBMIT 224.0 local - 21
1599777956 clean_up_local_level_5_0 EXECUTE 223.0 local - 20
1599777956 register_local_1_0 EXECUTE 224.0 local - 21
1599777962 register_local_1_0 JOB_TERMINATED 224.0 local - 21
1599777966 register_local_1_0 JOB_SUCCESS 0 local - 21
1599777966 register_local_1_0 POST_SCRIPT_STARTED 224.0 local - 21
1599777964 clean_up_local_level_5_0 JOB_TERMINATED 223.0 local - 20
1599777966 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 20
1599777966 clean_up_local_level_5_0 POST_SCRIPT_STARTED 223.0 local - 20
1599777967 register_local_1_0 POST_SCRIPT_TERMINATED 224.0 local - 21
1599777971 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 21
1599777967 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 223.0 local - 20
1599777971 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 20
1599778926 VGG_model_py_ID0000004 JOB_TERMINATED 213.0 condorpool - 18
1599778926 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1599778926 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 213.0 condorpool - 18
1599778927 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 213.0 condorpool - 18
1599778931 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1599778936 clean_up_local_level_6_0 SUBMIT 227.0 local - 22
1599778936 stage_out_local_local_3_0 SUBMIT 228.0 local - 23
1599778939 clean_up_local_level_6_0 EXECUTE 227.0 local - 22
1599778939 stage_out_local_local_3_0 EXECUTE 228.0 local - 23
1599778943 stage_out_local_local_3_0 JOB_TERMINATED 228.0 local - 23
1599778946 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1599778946 stage_out_local_local_3_0 POST_SCRIPT_STARTED 228.0 local - 23
1599778947 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 228.0 local - 23
1599778951 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1599778955 clean_up_local_level_6_0 JOB_TERMINATED 227.0 local - 22
1599778956 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1599778956 clean_up_local_level_6_0 POST_SCRIPT_STARTED 227.0 local - 22
1599778956 clean_up_local_level_7_0 SUBMIT 229.0 local - 24
1599778956 register_local_3_0 SUBMIT 230.0 local - 25
1599778956 clean_up_local_level_7_0 EXECUTE 229.0 local - 24
1599778956 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 227.0 local - 22
1599778961 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1599778958 clean_up_local_level_7_0 JOB_TERMINATED 229.0 local - 24
1599778961 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1599778961 clean_up_local_level_7_0 POST_SCRIPT_STARTED 229.0 local - 24
1599778958 register_local_3_0 EXECUTE 230.0 local - 25
1599778962 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 229.0 local - 24
1599778966 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1599778962 register_local_3_0 JOB_TERMINATED 230.0 local - 25
1599778966 register_local_3_0 JOB_SUCCESS 0 local - 25
1599778966 register_local_3_0 POST_SCRIPT_STARTED 230.0 local - 25
1599778966 register_local_3_0 POST_SCRIPT_TERMINATED 230.0 local - 25
1599778971 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1599778971 cleanup_Cats_and_Dogs_0_local SUBMIT 231.0 local - 26
1599778974 cleanup_Cats_and_Dogs_0_local EXECUTE 231.0 local - 26
1599778976 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 231.0 local - 26
1599778976 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1599778976 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 231.0 local - 26
1599778977 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 231.0 local - 26
1599778981 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1599778981 INTERNAL *** DAGMAN_FINISHED 0 ***
1599778982 INTERNAL *** MONITORD_FINISHED 0 ***
