1597870762 INTERNAL *** MONITORD_STARTED ***
1597864463 INTERNAL *** DAGMAN_STARTED 1.0 ***
1597864542 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 7
1597864542 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 8.0 condorpool - 7
1597864543 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 8.0 condorpool - 7
1597864547 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 7
1597864552 clean_up_local_level_3_0 SUBMIT 9.0 local - 8
1597864552 stage_out_local_local_0_0 SUBMIT 10.0 local - 9
1597864553 Augmentation_py_ID0000002 SUBMIT 11.0 condorpool - 10
1597864555 Augmentation_py_ID0000002 EXECUTE 11.0 condorpool - 10
1597864557 clean_up_local_level_3_0 EXECUTE 9.0 local - 8
1597864557 stage_out_local_local_0_0 EXECUTE 10.0 local - 9
1597864570 Augmentation_py_ID0000002 SHADOW_EXCEPTION 11.0 condorpool - 10
1597864570 Augmentation_py_ID0000002 JOB_HELD 11.0 condorpool - 10
1597864573 Augmentation_py_ID0000002 JOB_HELD_REASON 11.0 condorpool - 10
1597864573 clean_up_local_level_3_0 JOB_TERMINATED 9.0 local - 8
1597864578 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 8
1597864578 clean_up_local_level_3_0 POST_SCRIPT_STARTED 9.0 local - 8
1597864578 stage_out_local_local_0_0 JOB_TERMINATED 10.0 local - 9
1597864578 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 9
1597864578 stage_out_local_local_0_0 POST_SCRIPT_STARTED 10.0 local - 9
1597864578 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 9.0 local - 8
1597864583 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 8
1597864578 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 10.0 local - 9
1597864583 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 9
1597864588 register_local_0_0 SUBMIT 12.0 local - 11
1597864589 register_local_0_0 EXECUTE 12.0 local - 11
1597864591 register_local_0_0 JOB_TERMINATED 12.0 local - 11
1597864593 register_local_0_0 JOB_SUCCESS 0 local - 11
1597864593 register_local_0_0 POST_SCRIPT_STARTED 12.0 local - 11
1597864593 register_local_0_0 POST_SCRIPT_TERMINATED 12.0 local - 11
1597864598 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1597867637 Augmentation_py_ID0000002 JOB_ABORTED 11.0 condorpool - 10
1597867639 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 11.0 condorpool - 10
1597867642 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 11.0 condorpool - 10
1597867644 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 10
1597867650 clean_up_local_level_4_0 SUBMIT 55.0 local - 12
1597867650 stage_out_local_local_1_0 SUBMIT 56.0 local - 13
1597867650 Data_Split_py_ID0000003 SUBMIT 57.0 condorpool - 14
1597867652 clean_up_local_level_4_0 EXECUTE 55.0 local - 12
1597867652 stage_out_local_local_1_0 EXECUTE 56.0 local - 13
1597867669 clean_up_local_level_4_0 JOB_TERMINATED 55.0 local - 12
1597867670 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 12
1597867670 clean_up_local_level_4_0 POST_SCRIPT_STARTED 55.0 local - 12
1597867671 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 55.0 local - 12
1597867675 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 12
1597867755 INTERNAL *** DAGMAN_FINISHED 3 ***
1597867769 INTERNAL *** DAGMAN_STARTED 1.0 ***
1597867794 Data_Split_py_ID0000003 EXECUTE 57.0 condorpool - 14
1597867815 Data_Split_py_ID0000003 SHADOW_EXCEPTION 57.0 condorpool - 14
1597867815 Data_Split_py_ID0000003 JOB_HELD 57.0 condorpool - 14
1597867819 Data_Split_py_ID0000003 JOB_HELD_REASON 57.0 condorpool - 14
1597868319 stage_out_local_local_1_0 JOB_TERMINATED 56.0 local - 13
1597868324 stage_out_local_local_1_0 JOB_FAILURE 1 local - 13
1597868324 stage_out_local_local_1_0 POST_SCRIPT_STARTED 56.0 local - 13
1597868324 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 56.0 local - 13
1597868329 stage_out_local_local_1_0 POST_SCRIPT_FAILURE 1 local - 13
1597868334 stage_out_local_local_1_0 SUBMIT 60.0 local - 15
1597868339 stage_out_local_local_1_0 EXECUTE 60.0 local - 15
1597870598 Data_Split_py_ID0000003 JOB_ABORTED 57.0 condorpool - 14
1597870603 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 57.0 condorpool - 14
1597870603 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 57.0 condorpool - 14
1597870608 Data_Split_py_ID0000003 POST_SCRIPT_FAILURE 1 condorpool - 14
1597870613 Data_Split_py_ID0000003 SUBMIT 61.0 condorpool - 16
1597870747 INTERNAL *** DAGMAN_FINISHED 3 ***
1597870759 INTERNAL *** DAGMAN_STARTED 1.0 ***
1597870775 Data_Split_py_ID0000003 EXECUTE 61.0 condorpool - 16
1597870785 Data_Split_py_ID0000003 SHADOW_EXCEPTION 61.0 condorpool - 16
1597870785 Data_Split_py_ID0000003 JOB_HELD 61.0 condorpool - 16
1597870789 Data_Split_py_ID0000003 JOB_HELD_REASON 61.0 condorpool - 16
1597870941 INTERNAL *** MONITORD_FINISHED 0 ***
1597870986 INTERNAL *** MONITORD_STARTED ***
