1599761693 INTERNAL *** MONITORD_STARTED ***
1599761690 INTERNAL *** DAGMAN_STARTED 5.0 ***
1599761962 stage_out_local_local_0_0 JOB_TERMINATED 13.0 local - 8
1599761966 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 8
1599761966 stage_out_local_local_0_0 POST_SCRIPT_STARTED 13.0 local - 8
1599761966 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 13.0 local - 8
1599761971 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 8
1599761976 clean_up_local_level_4_0 SUBMIT 14.0 local - 9
1599761976 register_local_0_0 SUBMIT 15.0 local - 10
1599761979 register_local_0_0 EXECUTE 15.0 local - 10
1599761979 clean_up_local_level_4_0 EXECUTE 14.0 local - 9
1599761983 register_local_0_0 JOB_TERMINATED 15.0 local - 10
1599761986 register_local_0_0 JOB_SUCCESS 0 local - 10
1599761986 register_local_0_0 POST_SCRIPT_STARTED 15.0 local - 10
1599761984 clean_up_local_level_4_0 JOB_TERMINATED 14.0 local - 9
1599761986 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 9
1599761986 clean_up_local_level_4_0 POST_SCRIPT_STARTED 14.0 local - 9
1599761987 register_local_0_0 POST_SCRIPT_TERMINATED 15.0 local - 10
1599761991 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 10
1599761987 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 14.0 local - 9
1599761991 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 9
1599761996 cleanup_checkpoint-wf_0_local SUBMIT 16.0 local - 11
1599762001 cleanup_checkpoint-wf_0_local EXECUTE 16.0 local - 11
1599762003 cleanup_checkpoint-wf_0_local JOB_TERMINATED 16.0 local - 11
1599762006 cleanup_checkpoint-wf_0_local JOB_SUCCESS 0 local - 11
1599762006 cleanup_checkpoint-wf_0_local POST_SCRIPT_STARTED 16.0 local - 11
1599762006 cleanup_checkpoint-wf_0_local POST_SCRIPT_TERMINATED 16.0 local - 11
1599762011 cleanup_checkpoint-wf_0_local POST_SCRIPT_SUCCESS 0 local - 11
1599762011 INTERNAL *** DAGMAN_FINISHED 0 ***
1599762013 INTERNAL *** MONITORD_FINISHED 0 ***
