1600925542 INTERNAL *** MONITORD_STARTED ***
1600925540 INTERNAL *** DAGMAN_STARTED 253.0 ***
1600925619 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1600925619 clean_up_local_level_3_0 POST_SCRIPT_STARTED 271.0 local - 10
1600925619 clean_up_local_level_4_0 SUBMIT 278.0 local - 13
1600925619 stage_out_local_local_1_0 SUBMIT 279.0 local - 14
1600925619 register_local_0_0 SUBMIT 280.0 local - 15
1600925619 stage_out_local_local_1_0 EXECUTE 279.0 local - 14
1600925619 clean_up_local_level_4_0 EXECUTE 278.0 local - 13
1600925619 register_local_0_0 EXECUTE 280.0 local - 15
1600925619 Data_Split_py_ID0000003 SUBMIT 281.0 condorpool - 16
1600925620 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 271.0 local - 10
1600925624 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1600925622 register_local_0_0 JOB_TERMINATED 280.0 local - 15
1600925624 register_local_0_0 JOB_SUCCESS 0 local - 15
1600925624 register_local_0_0 POST_SCRIPT_STARTED 280.0 local - 15
1600925624 register_local_0_0 POST_SCRIPT_TERMINATED 280.0 local - 15
1600925629 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 15
1600925627 Data_Split_py_ID0000003 EXECUTE 281.0 condorpool - 16
1600925628 stage_out_local_local_1_0 JOB_TERMINATED 279.0 local - 14
1600925629 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 14
1600925629 stage_out_local_local_1_0 POST_SCRIPT_STARTED 279.0 local - 14
1600925629 Data_Split_py_ID0000003 JOB_TERMINATED 281.0 condorpool - 16
1600925629 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 16
1600925629 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 281.0 condorpool - 16
1600925630 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 279.0 local - 14
1600925634 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 14
1600925630 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 281.0 condorpool - 16
1600925634 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 16
1600925636 clean_up_local_level_4_0 JOB_TERMINATED 278.0 local - 13
1600925639 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 13
1600925639 clean_up_local_level_4_0 POST_SCRIPT_STARTED 278.0 local - 13
1600925639 clean_up_local_level_5_0 SUBMIT 283.0 local - 17
1600925639 clean_up_local_level_5_0 EXECUTE 283.0 local - 17
1600925639 stage_out_local_local_2_0 SUBMIT 284.0 local - 18
1600925639 register_local_1_0 SUBMIT 285.0 local - 19
1600925639 VGG_model_py_ID0000004 SUBMIT 286.0 condorpool - 20
1600925639 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 278.0 local - 13
1600925644 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 13
1600925640 register_local_1_0 EXECUTE 285.0 local - 19
1600925640 stage_out_local_local_2_0 EXECUTE 284.0 local - 18
1600925641 VGG_model_py_ID0000004 EXECUTE 286.0 condorpool - 20
1600925643 register_local_1_0 JOB_TERMINATED 285.0 local - 19
1600925644 register_local_1_0 JOB_SUCCESS 0 local - 19
1600925644 register_local_1_0 POST_SCRIPT_STARTED 285.0 local - 19
1600925644 stage_out_local_local_2_0 JOB_TERMINATED 284.0 local - 18
1600925644 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 18
1600925644 stage_out_local_local_2_0 POST_SCRIPT_STARTED 284.0 local - 18
1600925644 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 284.0 local - 18
1600925649 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 18
1600925644 register_local_1_0 POST_SCRIPT_TERMINATED 285.0 local - 19
1600925649 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 19
1600925647 clean_up_local_level_5_0 JOB_TERMINATED 283.0 local - 17
1600925649 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 17
1600925649 clean_up_local_level_5_0 POST_SCRIPT_STARTED 283.0 local - 17
1600925650 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 283.0 local - 17
1600925654 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 17
1600925654 register_local_2_0 SUBMIT 287.0 local - 21
1600925655 register_local_2_0 EXECUTE 287.0 local - 21
1600925657 register_local_2_0 JOB_TERMINATED 287.0 local - 21
1600925659 register_local_2_0 JOB_SUCCESS 0 local - 21
1600925659 register_local_2_0 POST_SCRIPT_STARTED 287.0 local - 21
1600925659 register_local_2_0 POST_SCRIPT_TERMINATED 287.0 local - 21
1600925664 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 21
1600925676 VGG_model_py_ID0000004 JOB_TERMINATED 286.0 condorpool - 20
1600925679 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 20
1600925679 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 286.0 condorpool - 20
1600925679 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 286.0 condorpool - 20
1600925684 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 20
1600925689 clean_up_local_level_6_0 SUBMIT 293.0 local - 22
1600925689 stage_out_local_local_3_0 SUBMIT 294.0 local - 23
1600925691 stage_out_local_local_3_0 EXECUTE 294.0 local - 23
1600925691 clean_up_local_level_6_0 EXECUTE 293.0 local - 22
1600925694 stage_out_local_local_3_0 JOB_TERMINATED 294.0 local - 23
1600925694 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600925694 stage_out_local_local_3_0 POST_SCRIPT_STARTED 294.0 local - 23
1600925694 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 294.0 local - 23
1600925699 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600925704 clean_up_local_level_7_0 SUBMIT 295.0 local - 24
1600925705 register_local_3_0 SUBMIT 296.0 local - 25
1600925707 register_local_3_0 EXECUTE 296.0 local - 25
1600925707 clean_up_local_level_7_0 EXECUTE 295.0 local - 24
1600925707 clean_up_local_level_6_0 JOB_TERMINATED 293.0 local - 22
1600925710 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600925710 clean_up_local_level_6_0 POST_SCRIPT_STARTED 293.0 local - 22
1600925709 clean_up_local_level_7_0 JOB_TERMINATED 295.0 local - 24
1600925710 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600925710 clean_up_local_level_7_0 POST_SCRIPT_STARTED 295.0 local - 24
1600925710 register_local_3_0 JOB_TERMINATED 296.0 local - 25
1600925710 register_local_3_0 JOB_SUCCESS 0 local - 25
1600925710 register_local_3_0 POST_SCRIPT_STARTED 296.0 local - 25
1600925710 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 295.0 local - 24
1600925715 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600925710 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 293.0 local - 22
1600925715 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600925710 register_local_3_0 POST_SCRIPT_TERMINATED 296.0 local - 25
1600925715 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600925720 cleanup_Cats_and_Dogs_0_local SUBMIT 297.0 local - 26
1600925723 cleanup_Cats_and_Dogs_0_local EXECUTE 297.0 local - 26
1600925725 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 297.0 local - 26
1600925725 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600925725 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 297.0 local - 26
1600925725 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 297.0 local - 26
1600925730 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600925730 INTERNAL *** DAGMAN_FINISHED 0 ***
1600925732 INTERNAL *** MONITORD_FINISHED 0 ***
