1598291272 INTERNAL *** MONITORD_STARTED ***
1598291271 INTERNAL *** DAGMAN_STARTED 1.0 ***
1598291355 stage_out_local_local_0_0 EXECUTE 10.0 local - 9
1598291368 Augmentation_py_ID0000002 JOB_TERMINATED 11.0 condorpool - 10
1598291371 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 10
1598291371 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 11.0 condorpool - 10
1598291372 clean_up_local_level_3_0 JOB_TERMINATED 9.0 local - 8
1598291376 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 8
1598291376 clean_up_local_level_3_0 POST_SCRIPT_STARTED 9.0 local - 8
1598291374 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 11.0 condorpool - 10
1598291376 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 10
1598291376 stage_out_local_local_0_0 JOB_TERMINATED 10.0 local - 9
1598291376 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 9
1598291376 stage_out_local_local_0_0 POST_SCRIPT_STARTED 10.0 local - 9
1598291376 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 9.0 local - 8
1598291382 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 8
1598291376 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 10.0 local - 9
1598291382 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 9
1598291381 stage_out_local_local_1_0 SUBMIT 12.0 local - 11
1598291382 Data_Split_py_ID0000003 SUBMIT 13.0 condorpool - 12
1598291383 stage_out_local_local_1_0 EXECUTE 12.0 local - 11
1598291385 Data_Split_py_ID0000003 EXECUTE 13.0 condorpool - 12
1598291387 clean_up_local_level_4_0 SUBMIT 14.0 local - 13
1598291387 register_local_0_0 SUBMIT 15.0 local - 14
1598291388 register_local_0_0 EXECUTE 15.0 local - 14
1598291388 clean_up_local_level_4_0 EXECUTE 14.0 local - 13
1598291391 register_local_0_0 JOB_TERMINATED 15.0 local - 14
1598291392 register_local_0_0 JOB_SUCCESS 0 local - 14
1598291392 register_local_0_0 POST_SCRIPT_STARTED 15.0 local - 14
1598291392 register_local_0_0 POST_SCRIPT_TERMINATED 15.0 local - 14
1598291397 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 14
1598291393 Data_Split_py_ID0000003 JOB_TERMINATED 13.0 condorpool - 12
1598291397 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 12
1598291397 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 13.0 condorpool - 12
1598291398 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 13.0 condorpool - 12
1598291402 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 12
1598291404 clean_up_local_level_4_0 JOB_TERMINATED 14.0 local - 13
1598291408 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 13
1598291408 clean_up_local_level_4_0 POST_SCRIPT_STARTED 14.0 local - 13
1598291407 stage_out_local_local_2_0 SUBMIT 16.0 local - 15
1598291407 stage_out_local_local_2_0 EXECUTE 16.0 local - 15
1598291408 Optuna_py_ID0000004 SUBMIT 17.0 condorpool - 16
1598291408 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 14.0 local - 13
1598291413 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 13
1598291412 Optuna_py_ID0000004 EXECUTE 17.0 condorpool - 16
1598291412 stage_out_local_local_2_0 JOB_TERMINATED 16.0 local - 15
1598291413 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 15
1598291413 stage_out_local_local_2_0 POST_SCRIPT_STARTED 16.0 local - 15
1598291414 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 16.0 local - 15
1598291418 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 15
1598291421 Optuna_py_ID0000004 SHADOW_EXCEPTION 17.0 condorpool - 16
1598291421 Optuna_py_ID0000004 JOB_HELD 17.0 condorpool - 16
1598291423 Optuna_py_ID0000004 JOB_HELD_REASON 17.0 condorpool - 16
1598291423 register_local_2_0 SUBMIT 18.0 local - 17
1598291425 register_local_2_0 EXECUTE 18.0 local - 17
1598291427 register_local_2_0 JOB_TERMINATED 18.0 local - 17
1598291428 register_local_2_0 JOB_SUCCESS 0 local - 17
1598291428 register_local_2_0 POST_SCRIPT_STARTED 18.0 local - 17
1598291428 register_local_2_0 POST_SCRIPT_TERMINATED 18.0 local - 17
1598291433 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1598291436 stage_out_local_local_1_0 JOB_TERMINATED 12.0 local - 11
1598291438 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 11
1598291438 stage_out_local_local_1_0 POST_SCRIPT_STARTED 12.0 local - 11
1598291439 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 12.0 local - 11
1598291443 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 11
1598291448 clean_up_local_level_5_0 SUBMIT 19.0 local - 18
1598291448 register_local_1_0 SUBMIT 20.0 local - 19
1598291452 register_local_1_0 EXECUTE 20.0 local - 19
1598291452 clean_up_local_level_5_0 EXECUTE 19.0 local - 18
1598291454 register_local_1_0 JOB_TERMINATED 20.0 local - 19
1598291458 register_local_1_0 JOB_SUCCESS 0 local - 19
1598291458 register_local_1_0 POST_SCRIPT_STARTED 20.0 local - 19
1598291458 register_local_1_0 POST_SCRIPT_TERMINATED 20.0 local - 19
1598291463 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 19
1598291460 clean_up_local_level_5_0 JOB_TERMINATED 19.0 local - 18
1598291463 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 18
1598291463 clean_up_local_level_5_0 POST_SCRIPT_STARTED 19.0 local - 18
1598291463 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 19.0 local - 18
1598291468 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 18
1598291649 INTERNAL *** MONITORD_FINISHED 0 ***
