1600111974 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1600111974 stage_out_local_local_0_0 POST_SCRIPT_STARTED 93.0 local - 11
1600111972 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 94.0 condorpool - 12
1600111974 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1600111974 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 93.0 local - 11
1600111980 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1600111979 stage_out_local_local_1_0 SUBMIT 97.0 local - 13
1600111980 Data_Split_py_ID0000003 SUBMIT 98.0 condorpool - 14
1600111981 stage_out_local_local_1_0 EXECUTE 97.0 local - 13
1600111983 Data_Split_py_ID0000003 EXECUTE 98.0 condorpool - 14
1600111985 clean_up_local_level_4_0 SUBMIT 99.0 local - 15
1600111985 register_local_0_0 SUBMIT 100.0 local - 16
1600111986 clean_up_local_level_4_0 EXECUTE 99.0 local - 15
1600111986 register_local_0_0 EXECUTE 100.0 local - 16
1600111991 register_local_0_0 JOB_TERMINATED 100.0 local - 16
1600111995 register_local_0_0 JOB_SUCCESS 0 local - 16
1600111995 register_local_0_0 POST_SCRIPT_STARTED 100.0 local - 16
1600111994 Data_Split_py_ID0000003 JOB_TERMINATED 98.0 condorpool - 14
1600111995 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1600111995 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 98.0 condorpool - 14
1600111995 register_local_0_0 POST_SCRIPT_TERMINATED 100.0 local - 16
1600112000 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1600111996 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 98.0 condorpool - 14
1600112000 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1600112002 clean_up_local_level_4_0 JOB_TERMINATED 99.0 local - 15
1600112006 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1600112006 clean_up_local_level_4_0 POST_SCRIPT_STARTED 99.0 local - 15
1600112005 stage_out_local_local_2_0 SUBMIT 101.0 local - 17
1600112005 stage_out_local_local_2_0 EXECUTE 101.0 local - 17
1600112006 VGG_model_py_ID0000004 SUBMIT 102.0 condorpool - 18
1600112006 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 99.0 local - 15
1600112011 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1600112010 stage_out_local_local_2_0 JOB_TERMINATED 101.0 local - 17
1600112011 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1600112011 stage_out_local_local_2_0 POST_SCRIPT_STARTED 101.0 local - 17
1600112010 VGG_model_py_ID0000004 EXECUTE 102.0 condorpool - 18
1600112012 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 101.0 local - 17
1600112016 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1600112021 register_local_2_0 SUBMIT 103.0 local - 19
1600112026 register_local_2_0 EXECUTE 103.0 local - 19
1600112030 register_local_2_0 JOB_TERMINATED 103.0 local - 19
1600112031 register_local_2_0 JOB_SUCCESS 0 local - 19
1600112031 register_local_2_0 POST_SCRIPT_STARTED 103.0 local - 19
1600112031 register_local_2_0 POST_SCRIPT_TERMINATED 103.0 local - 19
1600112036 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 19
1600112048 stage_out_local_local_1_0 JOB_TERMINATED 97.0 local - 13
1600112051 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1600112051 stage_out_local_local_1_0 POST_SCRIPT_STARTED 97.0 local - 13
1600112052 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 97.0 local - 13
1600112056 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1600112061 clean_up_local_level_5_0 SUBMIT 108.0 local - 20
1600112061 register_local_1_0 SUBMIT 109.0 local - 21
1600112066 clean_up_local_level_5_0 EXECUTE 108.0 local - 20
1600112066 register_local_1_0 EXECUTE 109.0 local - 21
1600112071 register_local_1_0 JOB_TERMINATED 109.0 local - 21
1600112071 register_local_1_0 JOB_SUCCESS 0 local - 21
1600112071 register_local_1_0 POST_SCRIPT_STARTED 109.0 local - 21
1600112071 register_local_1_0 POST_SCRIPT_TERMINATED 109.0 local - 21
1600112076 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 21
1600112074 clean_up_local_level_5_0 JOB_TERMINATED 108.0 local - 20
1600112076 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 20
1600112076 clean_up_local_level_5_0 POST_SCRIPT_STARTED 108.0 local - 20
1600112077 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 108.0 local - 20
1600112081 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 20
1600112837 VGG_model_py_ID0000004 JOB_TERMINATED 102.0 condorpool - 18
1600112841 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600112841 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 102.0 condorpool - 18
1600112842 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 102.0 condorpool - 18
1600112846 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600112851 clean_up_local_level_6_0 SUBMIT 111.0 local - 22
1600112851 stage_out_local_local_3_0 SUBMIT 112.0 local - 23
1600112851 hpo_checkpointing_py_ID0000005 SUBMIT 113.0 condorpool - 24
1600112852 clean_up_local_level_6_0 EXECUTE 111.0 local - 22
1600112852 stage_out_local_local_3_0 EXECUTE 112.0 local - 23
1600112854 clean_up_local_level_6_0 JOB_TERMINATED 111.0 local - 22
1600112856 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600112856 clean_up_local_level_6_0 POST_SCRIPT_STARTED 111.0 local - 22
1600112855 stage_out_local_local_3_0 JOB_TERMINATED 112.0 local - 23
1600112856 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600112856 stage_out_local_local_3_0 POST_SCRIPT_STARTED 112.0 local - 23
1600112855 hpo_checkpointing_py_ID0000005 EXECUTE 113.0 condorpool - 24
1600112856 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 111.0 local - 22
1600112861 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600112856 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 112.0 local - 23
1600112861 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600112862 hpo_checkpointing_py_ID0000005 SHADOW_EXCEPTION 113.0 condorpool - 24
1600112862 hpo_checkpointing_py_ID0000005 JOB_HELD 113.0 condorpool - 24
1600112866 hpo_checkpointing_py_ID0000005 JOB_HELD_REASON 113.0 condorpool - 24
1600112866 register_local_3_0 SUBMIT 114.0 local - 25
1600112867 register_local_3_0 EXECUTE 114.0 local - 25
1600112869 register_local_3_0 JOB_TERMINATED 114.0 local - 25
1600112871 register_local_3_0 JOB_SUCCESS 0 local - 25
