epoch,_Datetime_epoch_begin,_Datetime_epoch_end,_Trial_num,acc,loss,val_acc,val_loss
0,2020-09-24 10:04:22.953468,2020-09-24 10:04:30.891147,0,0.5476190476190477,2.9399400566305434,0.8333333333333334,0.3411298394203186
0,2020-09-24 10:04:32.111070,2020-09-24 10:04:39.931260,1,0.47619047619047616,0.9731736825335593,0.5,0.6084911326567332
0,2020-09-24 10:04:41.317571,2020-09-24 10:04:49.453194,2,0.42857142857142855,1.7457735574848594,0.5,0.457280067106088
