1600926599 INTERNAL *** MONITORD_STARTED ***
1600926597 INTERNAL *** DAGMAN_STARTED 325.0 ***
1600926642 preprocess1_py_ID0000001 EXECUTE 334.0 condorpool - 9
1600926645 preprocess1_py_ID0000001 JOB_TERMINATED 334.0 condorpool - 9
1600926648 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1600926648 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 334.0 condorpool - 9
1600926648 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 334.0 condorpool - 9
1600926653 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1600926658 clean_up_local_level_3_0 SUBMIT 335.0 local - 10
1600926658 stage_out_local_local_0_0 SUBMIT 336.0 local - 11
1600926658 Augmentation_py_ID0000002 SUBMIT 337.0 condorpool - 12
1600926659 Augmentation_py_ID0000002 EXECUTE 337.0 condorpool - 12
1600926661 stage_out_local_local_0_0 EXECUTE 336.0 local - 11
1600926661 clean_up_local_level_3_0 EXECUTE 335.0 local - 10
1600926663 Augmentation_py_ID0000002 JOB_TERMINATED 337.0 condorpool - 12
1600926663 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1600926663 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 337.0 condorpool - 12
1600926664 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 337.0 condorpool - 12
1600926668 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1600926666 stage_out_local_local_0_0 JOB_TERMINATED 336.0 local - 11
1600926668 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1600926668 stage_out_local_local_0_0 POST_SCRIPT_STARTED 336.0 local - 11
1600926668 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 336.0 local - 11
1600926673 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1600926673 stage_out_local_local_1_0 SUBMIT 338.0 local - 13
1600926673 Data_Split_py_ID0000003 SUBMIT 339.0 condorpool - 14
1600926675 Data_Split_py_ID0000003 EXECUTE 339.0 condorpool - 14
1600926675 clean_up_local_level_3_0 JOB_TERMINATED 335.0 local - 10
1600926678 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1600926678 clean_up_local_level_3_0 POST_SCRIPT_STARTED 335.0 local - 10
1600926675 stage_out_local_local_1_0 EXECUTE 338.0 local - 13
1600926677 Data_Split_py_ID0000003 JOB_TERMINATED 339.0 condorpool - 14
1600926678 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1600926678 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 339.0 condorpool - 14
1600926678 clean_up_local_level_4_0 SUBMIT 340.0 local - 15
1600926678 register_local_0_0 SUBMIT 341.0 local - 16
1600926678 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 335.0 local - 10
1600926683 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1600926678 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 339.0 condorpool - 14
1600926683 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1600926682 register_local_0_0 EXECUTE 341.0 local - 16
1600926682 clean_up_local_level_4_0 EXECUTE 340.0 local - 15
1600926684 stage_out_local_local_1_0 JOB_TERMINATED 338.0 local - 13
1600926689 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1600926689 stage_out_local_local_1_0 POST_SCRIPT_STARTED 338.0 local - 13
1600926684 register_local_0_0 JOB_TERMINATED 341.0 local - 16
1600926689 register_local_0_0 JOB_SUCCESS 0 local - 16
1600926689 register_local_0_0 POST_SCRIPT_STARTED 341.0 local - 16
1600926689 stage_out_local_local_2_0 SUBMIT 342.0 local - 17
1600926689 VGG_model_py_ID0000004 SUBMIT 343.0 condorpool - 18
1600926689 register_local_0_0 POST_SCRIPT_TERMINATED 341.0 local - 16
1600926694 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1600926689 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 338.0 local - 13
1600926694 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1600926690 VGG_model_py_ID0000004 EXECUTE 343.0 condorpool - 18
1600926692 stage_out_local_local_2_0 EXECUTE 342.0 local - 17
1600926696 stage_out_local_local_2_0 JOB_TERMINATED 342.0 local - 17
1600926699 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1600926699 stage_out_local_local_2_0 POST_SCRIPT_STARTED 342.0 local - 17
1600926698 clean_up_local_level_4_0 JOB_TERMINATED 340.0 local - 15
1600926699 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1600926699 clean_up_local_level_4_0 POST_SCRIPT_STARTED 340.0 local - 15
1600926699 clean_up_local_level_5_0 SUBMIT 344.0 local - 19
1600926699 clean_up_local_level_5_0 EXECUTE 344.0 local - 19
1600926699 register_local_1_0 SUBMIT 345.0 local - 20
1600926699 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 342.0 local - 17
1600926704 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1600926699 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 340.0 local - 15
1600926704 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1600926702 register_local_1_0 EXECUTE 345.0 local - 20
1600926705 register_local_1_0 JOB_TERMINATED 345.0 local - 20
1600926709 register_local_1_0 JOB_SUCCESS 0 local - 20
1600926709 register_local_1_0 POST_SCRIPT_STARTED 345.0 local - 20
1600926707 clean_up_local_level_5_0 JOB_TERMINATED 344.0 local - 19
1600926709 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 19
1600926709 clean_up_local_level_5_0 POST_SCRIPT_STARTED 344.0 local - 19
1600926710 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 344.0 local - 19
1600926714 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 19
1600926710 register_local_1_0 POST_SCRIPT_TERMINATED 345.0 local - 20
1600926714 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 20
1600926714 register_local_2_0 SUBMIT 346.0 local - 21
1600926718 register_local_2_0 EXECUTE 346.0 local - 21
1600926721 register_local_2_0 JOB_TERMINATED 346.0 local - 21
1600926724 register_local_2_0 JOB_SUCCESS 0 local - 21
1600926724 register_local_2_0 POST_SCRIPT_STARTED 346.0 local - 21
1600926724 register_local_2_0 POST_SCRIPT_TERMINATED 346.0 local - 21
1600926729 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 21
1600926728 VGG_model_py_ID0000004 JOB_TERMINATED 343.0 condorpool - 18
1600926729 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600926729 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 343.0 condorpool - 18
1600926729 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 343.0 condorpool - 18
1600926734 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600926739 clean_up_local_level_6_0 SUBMIT 347.0 local - 22
1600926740 stage_out_local_local_3_0 SUBMIT 348.0 local - 23
1600926745 clean_up_local_level_6_0 EXECUTE 347.0 local - 22
1600926745 stage_out_local_local_3_0 EXECUTE 348.0 local - 23
1600926748 stage_out_local_local_3_0 JOB_TERMINATED 348.0 local - 23
1600926750 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600926750 stage_out_local_local_3_0 POST_SCRIPT_STARTED 348.0 local - 23
1600926750 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 348.0 local - 23
1600926755 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600926760 clean_up_local_level_7_0 SUBMIT 349.0 local - 24
1600926760 register_local_3_0 SUBMIT 350.0 local - 25
1600926761 register_local_3_0 EXECUTE 350.0 local - 25
1600926761 clean_up_local_level_7_0 EXECUTE 349.0 local - 24
1600926761 clean_up_local_level_6_0 JOB_TERMINATED 347.0 local - 22
1600926765 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600926765 clean_up_local_level_6_0 POST_SCRIPT_STARTED 347.0 local - 22
1600926763 clean_up_local_level_7_0 JOB_TERMINATED 349.0 local - 24
1600926765 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600926765 clean_up_local_level_7_0 POST_SCRIPT_STARTED 349.0 local - 24
1600926763 register_local_3_0 JOB_TERMINATED 350.0 local - 25
1600926765 register_local_3_0 JOB_SUCCESS 0 local - 25
1600926765 register_local_3_0 POST_SCRIPT_STARTED 350.0 local - 25
1600926765 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 349.0 local - 24
1600926770 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600926765 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 347.0 local - 22
1600926770 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600926765 register_local_3_0 POST_SCRIPT_TERMINATED 350.0 local - 25
1600926770 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600926775 cleanup_Cats_and_Dogs_0_local SUBMIT 351.0 local - 26
1600926776 cleanup_Cats_and_Dogs_0_local EXECUTE 351.0 local - 26
1600926778 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 351.0 local - 26
1600926780 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600926780 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 351.0 local - 26
1600926781 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 351.0 local - 26
1600926785 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600926785 INTERNAL *** DAGMAN_FINISHED 0 ***
1600926786 INTERNAL *** MONITORD_FINISHED 0 ***
